ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN
1	GUNUNA_KUNE-1-1	GUNUNA_KUNE	GUNUNA_KUNE	puel1244	Puelche				True	1	*I	1209	I	kia	kia	k i ɐ	false
2	GUNUNA_KUNE-1-2	GUNUNA_KUNE	GUNUNA_KUNE	puel1244	Puelche				True	1	*I	1209	I	koa	koa	k o ɐ	false
3	GUNUNA_KUNE_2-1-1	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	1	*I	1209	I	kw~a	kw~a	kʷ ɐ	false
4	GUNUNA_KUNE-30-1	GUNUNA_KUNE	GUNUNA_KUNE	puel1244	Puelche				True	30	*blood	946	BLOOD	genaw	genaw	g e n ɐ w	false
5	GUNUNA_KUNE_2-30-1	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	30	*blood	946	BLOOD	genaw	genaw	g e n ɐ w	false
6	GUNUNA_KUNE-31-1	GUNUNA_KUNE	GUNUNA_KUNE	puel1244	Puelche				True	31	*bone	1394	BONE	uxuc	uxuc	u x u ts	false
7	GUNUNA_KUNE_2-31-1	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	31	*bone	1394	BONE	ux3c	ux3c	u x ə ts	false
8	GUNUNA_KUNE-51-1	GUNUNA_KUNE	GUNUNA_KUNE	puel1244	Puelche				True	51	*breasts	1402	BREAST	axuxu	axuxu	ɐ x u x u	false
9	GUNUNA_KUNE_2-51-1	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	51	*breasts	1402	BREAST	uS3g3	uS3g3	u ʃ ə g ə	false
10	GUNUNA_KUNE_2-51-2	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	51	*breasts	1402	BREAST	uSga	uSga	u ʃ g ɐ	false
11	GUNUNA_KUNE-66-1	GUNUNA_KUNE	GUNUNA_KUNE	puel1244	Puelche				True	66	*come	1446	COME	qanawu	qanawu	q ɐ n ɐ w u	false
12	GUNUNA_KUNE_2-66-1	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	66	*come	1446	COME	caw3	caw3	ts ɐ w ə	false
13	GUNUNA_KUNE_2-66-2	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	66	*come	1446	COME	kalmaw3	kalmaw3	k ɐ l m ɐ w ə	false
14	GUNUNA_KUNE-61-1	GUNUNA_KUNE	GUNUNA_KUNE	puel1244	Puelche				True	61	*die	1494	DIE	xkamu	xkamu	x k ɐ m u	false
15	GUNUNA_KUNE_2-61-1	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	61	*die	1494	DIE	xk~am3	xk~am3	x k ɐ m ə	false
16	GUNUNA_KUNE-21-1	GUNUNA_KUNE	GUNUNA_KUNE	puel1244	Puelche				True	21	*dog	2009	DOG	dasu	dasu	d ɐ s u	false
17	GUNUNA_KUNE_2-21-1	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	21	*dog	2009	DOG	das3	das3	d ɐ s ə	false
18	GUNUNA_KUNE_2-21-2	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	21	*dog	2009	DOG	pic3n	pic3n	p i ts ə n	false
19	GUNUNA_KUNE-54-1	GUNUNA_KUNE	GUNUNA_KUNE	puel1244	Puelche				True	54	*drink	1401	DRINK	gu	gu	g u	false
20	GUNUNA_KUNE_2-54-1	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	54	*drink	1401	DRINK	guw3	guw3	g u w ə	false
21	GUNUNA_KUNE_2-54-2	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	54	*drink	1401	DRINK	k3	k3	k ə	false
22	GUNUNA_KUNE-39-1	GUNUNA_KUNE	GUNUNA_KUNE	puel1244	Puelche				True	39	*ear	1247	EAR	ac"ucuk	ac"ucuk	ɐ tsʼ u ts u k	false
23	GUNUNA_KUNE_2-39-1	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	39	*ear	1247	EAR	c"3c3k	c"3c3k	tsʼ ə ts ə k	false
24	GUNUNA_KUNE-40-1	GUNUNA_KUNE	GUNUNA_KUNE	puel1244	Puelche				True	40	*eye	1248	EYE	atetk	atetk	ɐ t e t k	false
25	GUNUNA_KUNE_2-40-1	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	40	*eye	1248	EYE	tetk	tetk	t e t k	false
26	GUNUNA_KUNE-82-1	GUNUNA_KUNE	GUNUNA_KUNE	puel1244	Puelche				True	82	*fire	221	FIRE	axwakuk	axwakuk	ɐ x w ɐ k u k	false
27	GUNUNA_KUNE_2-82-1	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	82	*fire	221	FIRE	xw~ak3k	xw~ak3k	xʷ ɐ k ə k	false
28	GUNUNA_KUNE-19-1	GUNUNA_KUNE	GUNUNA_KUNE	puel1244	Puelche				True	19	*fish	227	FISH	calwu	calwu	ts ɐ l w u	false
29	GUNUNA_KUNE-19-2	GUNUNA_KUNE	GUNUNA_KUNE	puel1244	Puelche				True	19	*fish	227	FISH	gutTol	gutTol	g u t c o l	false
30	GUNUNA_KUNE_2-19-1	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	19	*fish	227	FISH	g3tcal	g3tcal	g ə t ts ɐ l	false
31	GUNUNA_KUNE-95-1	GUNUNA_KUNE	GUNUNA_KUNE	puel1244	Puelche				True	95	*full	1429	FULL	qubaluk	qubaluk	q u b ɐ l u k	false
32	GUNUNA_KUNE_2-95-1	GUNUNA_KUNE_2	GUNUNA_KUNE_2	puel1244	Puelche				True	95	*full	1429	FULL	kubaL3	kubaL3	k u b ɐ ʎ ə	false
33	GUNUNA_KUNE-48-1	GUNUNA_KUNE	GUNUNA_KUNE	puel1244	Puelche				True	48	*hand	1277	HAND	agaL	agaL	ɐ g ɐ ʎ	false
