Language_ID,Feature_ID,Value
biwa1243,1pl,?
bunn1240,1pl,yuat.1pl.0001
chan1319,1pl,yuat.1pl.0002
kyen1243,1pl,yuat.1pl.0002
mekm1240,1pl,yuat.1pl.0003
biwa1243,1sg,yuat.1sg.0004
biwa1243,1sg,yuat.1sg.0004
bunn1240,1sg,yuat.1sg.0004
chan1319,1sg,yuat.1sg.0004
kyen1243,1sg,yuat.1sg.0004
kyen1243,1sg,yuat.1sg.0004
kyen1243,1sg,yuat.1sg.0005
mekm1240,1sg,yuat.1sg.0004
biwa1243,2sg,?
bunn1240,2sg,yuat.2sg.0006
chan1319,2sg,yuat.2sg.0007
kyen1243,2sg,yuat.2sg.0006
kyen1243,2sg,yuat.2sg.0008
kyen1243,2sg,yuat.2sg.0009
mekm1240,2sg,yuat.2sg.0006
biwa1243,blood,yuat.blood.0010
bunn1240,blood,yuat.blood.0010
chan1319,blood,yuat.blood.0010
kyen1243,blood,yuat.blood.0010
kyen1243,blood,yuat.blood.0010
mekm1240,blood,yuat.blood.0010
biwa1243,bone,yuat.bone.0011
bunn1240,bone,yuat.bone.0011
chan1319,bone,yuat.bone.0011
kyen1243,bone,yuat.bone.0011
kyen1243,bone,yuat.bone.0011
mekm1240,bone,yuat.bone.0011
biwa1243,breast,yuat.breast.0012
bunn1240,breast,yuat.breast.0013
chan1319,breast,yuat.breast.0014
kyen1243,breast,yuat.breast.0012
kyen1243,breast,yuat.breast.0012
mekm1240,breast,yuat.breast.0012
biwa1243,come,yuat.come.0015
bunn1240,come,?
chan1319,come,yuat.come.0016
kyen1243,come,yuat.come.0017
kyen1243,come,yuat.come.0018
mekm1240,come,?
biwa1243,die,yuat.die.0019
bunn1240,die,?
chan1319,die,yuat.die.0020
kyen1243,die,yuat.die.0021
mekm1240,die,?
biwa1243,dog,yuat.dog.0022
bunn1240,dog,yuat.dog.0023
chan1319,dog,yuat.dog.0022
kyen1243,dog,yuat.dog.0022
kyen1243,dog,yuat.dog.0022
mekm1240,dog,yuat.dog.0022
biwa1243,drink,yuat.drink.0024
bunn1240,drink,?
chan1319,drink,yuat.drink.0025
kyen1243,drink,?
mekm1240,drink,?
biwa1243,ear,yuat.ear.0026
bunn1240,ear,yuat.ear.0027
chan1319,ear,yuat.ear.0027
kyen1243,ear,yuat.ear.0027
kyen1243,ear,yuat.ear.0027
mekm1240,ear,yuat.ear.0027
biwa1243,eye,yuat.eye.0028
bunn1240,eye,yuat.eye.0029
chan1319,eye,yuat.eye.0030
kyen1243,eye,yuat.eye.0029
kyen1243,eye,yuat.eye.0031
mekm1240,eye,yuat.eye.0029
biwa1243,fire,yuat.fire.0032
bunn1240,fire,yuat.fire.0032
chan1319,fire,yuat.fire.0032
kyen1243,fire,yuat.fire.0032
kyen1243,fire,yuat.fire.0033
mekm1240,fire,yuat.fire.0034
biwa1243,fish,yuat.fish.0035
bunn1240,fish,yuat.fish.0036
chan1319,fish,yuat.fish.0037
kyen1243,fish,yuat.fish.0038
kyen1243,fish,yuat.fish.0040
mekm1240,fish,yuat.fish.0039
biwa1243,full,yuat.full.0041
bunn1240,full,?
chan1319,full,?
kyen1243,full,yuat.full.0042
mekm1240,full,?
biwa1243,hand,yuat.hand.0043
bunn1240,hand,yuat.hand.0044
chan1319,hand,yuat.hand.0044
kyen1243,hand,yuat.hand.0045
kyen1243,hand,yuat.hand.0046
mekm1240,hand,yuat.hand.0044
biwa1243,hear,yuat.hear.0047
biwa1243,hear,yuat.hear.0052
bunn1240,hear,?
chan1319,hear,yuat.hear.0048
kyen1243,hear,yuat.hear.0049
kyen1243,hear,yuat.hear.0050
mekm1240,hear,yuat.hear.0051
biwa1243,knee,yuat.knee.0053
bunn1240,knee,yuat.knee.0054
chan1319,knee,yuat.knee.0055
kyen1243,knee,yuat.knee.0056
mekm1240,knee,yuat.knee.0057
biwa1243,leaf,yuat.leaf.0058
bunn1240,leaf,yuat.leaf.0059
chan1319,leaf,yuat.leaf.0060
kyen1243,leaf,yuat.leaf.0058
kyen1243,leaf,yuat.leaf.0061
mekm1240,leaf,yuat.leaf.0062
biwa1243,liver,yuat.liver.0063
bunn1240,liver,yuat.liver.0064
chan1319,liver,yuat.liver.0065
kyen1243,liver,yuat.liver.0066
mekm1240,liver,yuat.liver.0067
biwa1243,louse,yuat.louse.0068
bunn1240,louse,yuat.louse.0068
chan1319,louse,yuat.louse.0068
kyen1243,louse,yuat.louse.0068
kyen1243,louse,yuat.louse.0068
mekm1240,louse,yuat.louse.0068
biwa1243,mountain,yuat.mountain.0069
bunn1240,mountain,yuat.mountain.0070
chan1319,mountain,yuat.mountain.0071
kyen1243,mountain,yuat.mountain.0070
kyen1243,mountain,yuat.mountain.0070
mekm1240,mountain,yuat.mountain.0070
mekm1240,mountain,yuat.mountain.0072
biwa1243,name,yuat.name.0073
bunn1240,name,?
chan1319,name,?
kyen1243,name,yuat.name.0073
mekm1240,name,?
biwa1243,new,yuat.new.0074
bunn1240,new,?
chan1319,new,yuat.new.0075
kyen1243,new,yuat.new.0074
kyen1243,new,yuat.new.0074
mekm1240,new,yuat.new.0074
biwa1243,night,yuat.night.0076
bunn1240,night,yuat.night.0077
chan1319,night,yuat.night.0076
kyen1243,night,yuat.night.0076
kyen1243,night,yuat.night.0076
mekm1240,night,yuat.night.0076
biwa1243,nose,yuat.nose.0078
bunn1240,nose,yuat.nose.0078
chan1319,nose,yuat.nose.0078
kyen1243,nose,yuat.nose.0079
mekm1240,nose,yuat.nose.0078
biwa1243,one,yuat.one.0080
bunn1240,one,yuat.one.0081
chan1319,one,yuat.one.0082
kyen1243,one,yuat.one.0083
kyen1243,one,yuat.one.0084
mekm1240,one,yuat.one.0080
biwa1243,path,yuat.path.0085
bunn1240,path,yuat.path.0086
chan1319,path,yuat.path.0087
kyen1243,path,yuat.path.0088
kyen1243,path,yuat.path.0089
mekm1240,path,yuat.path.0090
biwa1243,person,yuat.person.0091
bunn1240,person,yuat.person.0092
chan1319,person,yuat.person.0093
kyen1243,person,yuat.person.0094
mekm1240,person,?
biwa1243,see,yuat.see.0095
bunn1240,see,?
chan1319,see,yuat.see.0096
kyen1243,see,yuat.see.0097
kyen1243,see,yuat.see.0098
mekm1240,see,?
biwa1243,skin,yuat.skin.0099
bunn1240,skin,yuat.skin.0100
chan1319,skin,yuat.skin.0101
kyen1243,skin,yuat.skin.0102
kyen1243,skin,yuat.skin.0103
mekm1240,skin,yuat.skin.0104
biwa1243,star,yuat.star.0105
bunn1240,star,yuat.star.0105
chan1319,star,yuat.star.0106
kyen1243,star,yuat.star.0105
kyen1243,star,yuat.star.0105
mekm1240,star,yuat.star.0105
biwa1243,stone,yuat.stone.0107
bunn1240,stone,yuat.stone.0108
chan1319,stone,yuat.stone.0109
kyen1243,stone,yuat.stone.0108
kyen1243,stone,yuat.stone.0108
mekm1240,stone,yuat.stone.0110
biwa1243,sun,yuat.sun.0111
bunn1240,sun,yuat.sun.0112
chan1319,sun,yuat.sun.0113
kyen1243,sun,yuat.sun.0113
kyen1243,sun,yuat.sun.0113
mekm1240,sun,yuat.sun.0111
biwa1243,tongue,yuat.tongue.0114
bunn1240,tongue,yuat.tongue.0114
chan1319,tongue,yuat.tongue.0114
kyen1243,tongue,yuat.tongue.0114
kyen1243,tongue,yuat.tongue.0114
mekm1240,tongue,yuat.tongue.0114
biwa1243,tooth,yuat.tooth.0115
bunn1240,tooth,yuat.tooth.0115
chan1319,tooth,yuat.tooth.0115
kyen1243,tooth,yuat.tooth.0115
kyen1243,tooth,yuat.tooth.0115
kyen1243,tooth,yuat.tooth.0115
mekm1240,tooth,yuat.tooth.0115
biwa1243,tree,yuat.tree.0116
bunn1240,tree,yuat.tree.0116
chan1319,tree,yuat.tree.0116
kyen1243,tree,yuat.tree.0116
kyen1243,tree,yuat.tree.0116
mekm1240,tree,yuat.tree.0116
mekm1240,tree,yuat.tree.0117
biwa1243,two,yuat.two.0118
bunn1240,two,yuat.two.0119
chan1319,two,yuat.two.0120
kyen1243,two,yuat.two.0119
kyen1243,two,yuat.two.0119
mekm1240,two,yuat.two.0119
biwa1243,water,yuat.water.0121
bunn1240,water,yuat.water.0121
chan1319,water,yuat.water.0122
kyen1243,water,yuat.water.0121
kyen1243,water,yuat.water.0121
mekm1240,water,yuat.water.0121
