ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	ANGORAM-1-1	ANGORAM	ANGORAM	ango1255	Angoram	Lower Sepik-Ramu	Lower Sepik		False	1	*I	1209	I	ami	ami	ɐ m i	false	7 4 7	XBZ	EMI	5	5.E.V 5.M.C 5.I.V	1.5 1.75 0.8	ɐmi	0	3
2	CHAMBRI-1-1	CHAMBRI	CHAMBRI	cham1313	Chambri	Lower Sepik-Ramu	Lower Sepik		False	1	*I	1209	I	ami	ami	ɐ m i	false	7 4 7	XBZ	EMI	13	13.E.V 13.M.C 13.I.V	1.5 1.75 0.8	ɐmi	0	3
50	TABRIAK-1-1	TABRIAK	TABRIAK	tabr1243	Tabriak	Lower Sepik-Ramu	Lower Sepik	Karawarian	False	1	*I	1209	I	ama	ama	ɐ m ɐ	false	7 4 7	XBZ	EME	28	28.E.V 28.M.C 28.E.V	1.5 1.75 0.8	ɐmɐ	0	3
51	YIMAS_3-1-1	YIMAS_3	YIMAS_3	yima1243	Yimas	Lower Sepik-Ramu	Lower Sepik	Karawarian	False	1	*I	1209	I	ama	ama	ɐ m ɐ	false	7 4 7	XBZ	EME	34	34.E.V 34.M.C 34.E.V	1.5 1.75 0.8	ɐmɐ	0	3
135	KOPAR-1-1	KOPAR	KOPAR	kopa1248	Kopar	Lower Sepik-Ramu	Lower Sepik	Nor	False	1	*I	1209	I	ma	ma	m ɐ	false	4 7	AX	ME	20	20.M.C 20.E.V	2.0 1.5	mɐ	0	3
136	MURIK-1-1	MURIK	MURIK	muri1260	Murik (Papua New Guinea)	Lower Sepik-Ramu	Lower Sepik	Nor	False	1	*I	1209	I	ma	ma	m ɐ	false	4 7	AX	ME	23	23.M.C 23.E.V	2.0 1.5	mɐ	0	3
194	BANARO-1-1	BANARO	BANARO	bana1292	Banaro	Lower Sepik-Ramu	Ramu		False	1	*I	1209	I	gu	gu	g u	false	1 7	AX	KY	9	9.K.C 9.Y.V	2.0 1.5	gu	0	2
195	RAO_3-1-1	RAO_3	RAO_3	raoo1244	Rao	Lower Sepik-Ramu	Ramu		False	1	*I	1209	I	Ng3	Ng3	ŋ g ə	false	4 1 7	ACZ	NKE	25	25.N.C 25.K.C 25.E.V	2.0 1.5 0.8	ŋgə	0	1
350	ABU-1-1	ABU	ABU	abuu1241	Abu	Lower Sepik-Ramu	Ramu	Agoan	False	1	*I	1209	I	na	na	n ɐ	false	4 7	AX	NE	1	1.N.C 1.E.V	2.0 1.5	nɐ	0	1
351	ABU-1-2	ABU	ABU	abuu1241	Abu	Lower Sepik-Ramu	Ramu	Agoan	False	1	*I	1209	I	nap	nap	n ɐ p	false	4 7 1	AXN	NEP	1	1.N.C 1.E.V 1.P.c	2.0 1.5 0.8	nɐp	0	6
352	GOROVU-1-1	GOROVU	GOROVU	goro1261	Gorovu	Lower Sepik-Ramu	Ramu	Agoan	False	1	*I	1209	I	Ng3	Ng3	ŋ g ə	false	4 1 7	ACZ	NKE	15	15.N.C 15.K.C 15.E.V	2.0 1.5 0.8	ŋgə	0	1
423	AIOME-1-1	AIOME	AIOME	aiom1240	Aiome	Lower Sepik-Ramu	Ramu	Aian	False	1	*I	1209	I	Ngu	Ngu	ŋ g u	false	4 1 7	ACZ	NKY	2	2.N.C 2.K.C 2.Y.V	2.0 1.5 0.8	ŋgu	0	1
424	ANOR-1-1	ANOR	ANOR	anor1241	Anor	Lower Sepik-Ramu	Ramu	Aian	False	1	*I	1209	I	Ngu	Ngu	ŋ g u	false	4 1 7	ACZ	NKY	6	6.N.C 6.K.C 6.Y.V	2.0 1.5 0.8	ŋgu	0	1
558	AKUKRAY-1-1	AKUKRAY	AKUKRAY	akru1241	Chini	Lower Sepik-Ramu	Ramu	Goam	False	1	*I	1209	I	ku	ku	k u	false	1 7	AX	KY	3	3.K.C 3.Y.V	2.0 1.5	ku	0	2
559	ANDARUM-1-1	ANDARUM	ANDARUM	anda1284	Andarum	Lower Sepik-Ramu	Ramu	Goam	False	1	*I	1209	I	ko	ko	k o	false	1 7	AX	KU	4	4.K.C 4.U.V	2.0 1.5	ko	0	2
