ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	PALIKUR-1-1	PALIKUR	PALIKUR	pali1279	Palikúr	Arawakan			False	1	*I	1209	I	nah	nah	n ɐ h	false	4 7 3	AXN	NEH	41	41.N.C 41.E.V 41.H.c	2.0 1.5 0.8	nɐh	0	1
35	MAIPURE-1-1	MAIPURE	MAIPURE	maip1247	Maipure-Avane	Arawakan	Alto Orinoco		False	1	*I	1209	I	nuya	nuya	n u j ɐ	false	4 7 6 7	AXBZ	NYJE	31	31.N.C 31.Y.V 31.J.C 31.E.V	2.0 1.5 1.75 0.8	nujɐ	0	1
70	WAREKENA-1-1	WAREKENA	WAREKENA	guar1293	Baniva de Maroa	Arawakan	Alto Orinoco	Parenic	False	1	*I	1209	I	nuya	nuya	n u j ɐ	false	4 7 6 7	AXBZ	NYJE	55	55.N.C 55.Y.V 55.J.C 55.E.V	2.0 1.5 1.75 0.8	nujɐ	0	1
71	YAVITERO-1-1	YAVITERO	YAVITERO	yavi1244	Yavitero-Pareni	Arawakan	Alto Orinoco	Parenic	False	1	*I	1209	I	nuya	nuya	n u j ɐ	false	4 7 6 7	AXBZ	NYJE	58	58.N.C 58.Y.V 58.J.C 58.E.V	2.0 1.5 1.75 0.8	nujɐ	0	1
153	ISLAND_CARIB-1-1	ISLAND_CARIB	ISLAND_CARIB	isla1278	Island Carib	Arawakan	Caribbean Arawakan	Antillean Arawakan	False	1	*I	1209	I	nuguia	nuguia	n u g u i ɐ	false	4 7 1 7 7 7	AXBYYZ	NYKYIE	27	27.N.C 27.Y.V 27.K.C 27.Y.V 27.I.V 27.E.V	2.0 1.5 1.75 1.3 1.3 0.8	nuguiɐ	0	1
154	LOKONO-1-1	LOKONO	LOKONO	araw1276	Lokono	Arawakan	Caribbean Arawakan	Antillean Arawakan	False	1	*I	1209	I	dai	dai	d ɐ i	false	1 7 7	AXZ	TEI	29	29.T.C 29.E.V 29.I.V	2.0 1.5 0.8	dɐi	0	2
155	TAINO-1-1	TAINO	TAINO	tain1254	Taino	Arawakan	Caribbean Arawakan	Antillean Arawakan	False	1	*I	1209	I	nu	nu	n u	false	4 7	AX	NY	47	47.N.C 47.Y.V	2.0 1.5	nu	0	1
156	TAINO-1-2	TAINO	TAINO	tain1254	Taino	Arawakan	Caribbean Arawakan	Antillean Arawakan	False	1	*I	1209	I	daka	daka	d ɐ k ɐ	false	1 7 1 7	AXBZ	TEKE	47	47.T.C 47.E.V 47.K.C 47.E.V	2.0 1.5 1.75 0.8	dɐkɐ	0	1
319	PARAUJANO-1-1	PARAUJANO	PARAUJANO	para1316	Paraujano	Arawakan	Caribbean Arawakan	Guajiro-Paraujano	False	1	*I	1209	I	te	te	t e	false	1 7	AX	TE	42	42.T.C 42.E.V	2.0 1.5	te	0	2
320	WAYUU-1-1	WAYUU	WAYUU	wayu1243	Wayuu	Arawakan	Caribbean Arawakan	Guajiro-Paraujano	False	1	*I	1209	I	taya	taya	t ɐ j ɐ	false	1 7 6 7	AXBZ	TEJE	57	57.T.C 57.E.V 57.J.C 57.E.V	2.0 1.5 1.75 0.8	tɐjɐ	0	2
412	ENAWENE_NAWE-1-1	ENAWENE_NAWE	ENAWENE_NAWE	enaw1238	Enawené-Nawé	Arawakan	Central Maipuran	Xaray	False	1	*I	1209	I	nato	nato	n ɐ t o	false	4 7 1 7	AXBZ	NETU	22	22.N.C 22.E.V 22.T.C 22.U.V	2.0 1.5 1.75 0.8	nɐto	0	1
413	PARESI-1-1	PARESI	PARESI	pare1272	Parecís	Arawakan	Central Maipuran	Xaray	False	1	*I	1209	I	naTw~o	naTw~o	n ɐ cʷ o	false	4 7 1 7	AXBZ	NECU	43	43.N.C 43.E.V 43.C.C 43.U.V	2.0 1.5 1.75 0.8	nɐcʷo	0	1
414	SARAVEKA-1-1	SARAVEKA	SARAVEKA	sara1331	Saraveca	Arawakan	Central Maipuran	Xaray	False	1	*I	1209	I	nato	nato	n ɐ t o	false	4 7 1 7	AXBZ	NETU	46	46.N.C 46.E.V 46.T.C 46.U.V	2.0 1.5 1.75 0.8	nɐto	0	1
510	MEHINAKU-1-1	MEHINAKU	MEHINAKU	mehi1240	Mehináku	Arawakan	Central Maipuran	Xinguan Arawak	False	1	*I	1209	I	natu	natu	n ɐ t u	false	4 7 1 7	AXBZ	NETY	37	37.N.C 37.E.V 37.T.C 37.Y.V	2.0 1.5 1.75 0.8	nɐtu	0	1
511	WAURA-1-1	WAURA	WAURA	waur1244	Waurá	Arawakan	Central Maipuran	Xinguan Arawak	False	1	*I	1209	I	natu	natu	n ɐ t u	false	4 7 1 7	AXBZ	NETY	56	56.N.C 56.E.V 56.T.C 56.Y.V	2.0 1.5 1.75 0.8	nɐtu	0	1
512	YAWALAPITI-1-1	YAWALAPITI	YAWALAPITI	yawa1261	Yawalapití	Arawakan	Central Maipuran	Xinguan Arawak	False	1	*I	1209	I	natu	natu	n ɐ t u	false	4 7 1 7	AXBZ	NETY	59	59.N.C 59.E.V 59.T.C 59.Y.V	2.0 1.5 1.75 0.8	nɐtu	0	1
623	ACHAGUA-1-1	ACHAGUA	ACHAGUA	acha1250	Achagua	Arawakan	Japura-Colombia	Nuclear Japura-Colombia	False	1	*I	1209	I	nuya	nuya	n u j ɐ	false	4 7 6 7	AXBZ	NYJE	1	1.N.C 1.Y.V 1.J.C 1.E.V	2.0 1.5 1.75 0.8	nujɐ	0	1
624	BANIVA-1-1	BANIVA	BANIVA	bani1255	Baniwa do Icana	Arawakan	Japura-Colombia	Nuclear Japura-Colombia	False	1	*I	1209	I	nua	nua	n u ɐ	false	4 7 7	AXZ	NYE	12	12.N.C 12.Y.V 12.E.V	2.0 1.5 0.8	nuɐ	0	1
625	BANIWA-1-1	BANIWA	BANIWA	*baniwa	Baniwa do Icana	Arawakan	Japura-Colombia	Nuclear Japura-Colombia	False	1	*I	1209	I	hn~ua	hn~ua	ʰn u ɐ	false	4 7 7	AXZ	NYE	13	13.N.C 13.Y.V 13.E.V	2.0 1.5 0.8	ʰnuɐ	0	1
