ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	AWJILAH-1-1	AWJILAH	AWJILAH	awji1241	Awjilah	Afro-Asiatic	Berber		False	1	*I	1209	I	n3k	n3k	n ə k	false	4 7 1	AXN	NEK	21	21.N.C 21.E.V 21.K.c	2.0 1.5 0.8	nək	0	2
2	GHADAMES-1-1	GHADAMES	GHADAMES	ghad1239	Ghadames	Afro-Asiatic	Berber		False	1	*I	1209	I	naS	naS	n ɐ ʃ	false	4 7 3	AXN	NES	107	107.N.C 107.E.V 107.S.c	2.0 1.5 0.8	nɐʃ	0	2
3	NAFUSI-1-1	NAFUSI	NAFUSI	nafu1238	Nafusi	Afro-Asiatic	Berber		False	1	*I	1209	I	n3C	n3C	n ə tʃ	false	4 7 1	AXN	NET	247	247.N.C 247.E.V 247.T.c	2.0 1.5 0.8	nətʃ	0	2
111	CHENOUA-1-1	CHENOUA	CHENOUA	chen1266	Western Algerian Berber	Afro-Asiatic	Berber	Greater Zenatic	False	1	*I	1209	I	nec	nec	n e ts	false	4 7 2	AXN	NEC	55	55.N.C 55.E.V 55.C.c	2.0 1.5 0.8	nets	0	2
112	CHENOUA-1-2	CHENOUA	CHENOUA	chen1266	Western Algerian Berber	Afro-Asiatic	Berber	Greater Zenatic	False	1	*I	1209	I	necaya	necaya	n e ts ɐ j ɐ	false	4 7 2 7 6 7	AXBYBZ	NECEJE	55	55.N.C 55.E.V 55.C.C 55.E.V 55.J.C 55.E.V	2.0 1.5 1.75 1.3 1.75 0.8	netsɐjɐ	0	2
113	CHENOUA-1-3	CHENOUA	CHENOUA	chen1266	Western Algerian Berber	Afro-Asiatic	Berber	Greater Zenatic	False	1	*I	1209	I	necayen	necayen	n e ts ɐ j e n	false	4 7 2 7 6 7 4	AXBYBYN	NECEJEN	55	55.N.C 55.E.V 55.C.C 55.E.V 55.J.C 55.E.V 55.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	netsɐjen	0	2
114	FOQAHA-1-1	FOQAHA	FOQAHA	sawk1238	Sawknah-Fogaha	Afro-Asiatic	Berber	Greater Zenatic	False	1	*I	1209	I	n3ki	n3ki	n ə k i	false	4 7 1 7	AXBZ	NEKI	89	89.N.C 89.E.V 89.K.C 89.I.V	2.0 1.5 1.75 0.8	nəki	0	2
115	SENED-1-1	SENED	SENED	sene1271	Sened	Afro-Asiatic	Berber	Greater Zenatic	False	1	*I	1209	I	neC	neC	n e tʃ	false	4 7 1	AXN	NET	288	288.N.C 288.E.V 288.T.c	2.0 1.5 0.8	netʃ	0	2
116	SENED-1-2	SENED	SENED	sene1271	Sened	Afro-Asiatic	Berber	Greater Zenatic	False	1	*I	1209	I	niCi	niCi	n i tʃ i	false	4 7 1 7	AXBZ	NITI	288	288.N.C 288.I.V 288.T.C 288.I.V	2.0 1.5 1.75 0.8	nitʃi	0	2
117	SENED-1-3	SENED	SENED	sene1271	Sened	Afro-Asiatic	Berber	Greater Zenatic	False	1	*I	1209	I	neCi	neCi	n e tʃ i	false	4 7 1 7	AXBZ	NETI	288	288.N.C 288.E.V 288.T.C 288.I.V	2.0 1.5 1.75 0.8	netʃi	0	2
