ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	BINE_KUNINI-1-1	BINE_KUNINI	BINE_KUNINI	bine1240	Bine	Eastern Trans-Fly			False	1	*I	1209	I	ane	ane	ɐ n e	false	7 4 7	XBZ	ENE	1	1.E.V 1.N.C 1.E.V	1.5 1.75 0.8	ɐne	0	1
2	GIZRRA_KUPERE-1-1	GIZRRA_KUPERE	GIZRRA_KUPERE	gizr1240	Gizrra	Eastern Trans-Fly			False	1	*I	1209	I	k3th~3	k3th~3	k ə tʰ ə	false	1 7 1 7	AXBZ	KETE	2	2.K.C 2.E.V 2.T.C 2.E.V	2.0 1.5 1.75 0.8	kətʰə	0	2
3	GIZRRA_TOGO-1-1	GIZRRA_TOGO	GIZRRA_TOGO	gizr1240	Gizrra	Eastern Trans-Fly			False	1	*I	1209	I	k3th~3	k3th~3	k ə tʰ ə	false	1 7 1 7	AXBZ	KETE	3	3.K.C 3.E.V 3.T.C 3.E.V	2.0 1.5 1.75 0.8	kətʰə	0	2
4	GIZRRA_WAIDORO-1-1	GIZRRA_WAIDORO	GIZRRA_WAIDORO	gizr1240	Gizrra	Eastern Trans-Fly			False	1	*I	1209	I	koth~o	koth~o	k o tʰ o	false	1 7 1 7	AXBZ	KUTU	4	4.K.C 4.U.V 4.T.C 4.U.V	2.0 1.5 1.75 0.8	kotʰo	0	2
5	MERIAM-1-1	MERIAM	MERIAM	meri1244	Meriam	Eastern Trans-Fly			False	1	*I	1209	I	kaka	kaka	k ɐ k ɐ	false	1 7 1 7	AXBZ	KEKE	5	5.K.C 5.E.V 5.K.C 5.E.V	2.0 1.5 1.75 0.8	kɐkɐ	0	3
6	UME-1-1	UME	UME	wipi1242	Wipi	Eastern Trans-Fly			False	1	*I	1209	I	kon	kon	k o n	false	1 7 4	AXN	KUN	6	6.K.C 6.U.V 6.N.c	2.0 1.5 0.8	kon	0	2
7	BINE_KUNINI-30-1	BINE_KUNINI	BINE_KUNINI	bine1240	Bine	Eastern Trans-Fly			False	30	*blood	946	BLOOD	udi	udi	u d i	false	7 1 7	XBZ	YTI	1	1.Y.V 1.T.C 1.I.V	1.5 1.75 0.8	udi	0	4
8	GIZRRA_KUPERE-30-1	GIZRRA_KUPERE	GIZRRA_KUPERE	gizr1240	Gizrra	Eastern Trans-Fly			False	30	*blood	946	BLOOD	3i	3i	ə i	false	7 7	XZ	EI	2	2.E.V 2.I.V	1.5 0.8	əi	0	5
9	GIZRRA_TOGO-30-1	GIZRRA_TOGO	GIZRRA_TOGO	gizr1240	Gizrra	Eastern Trans-Fly			False	30	*blood	946	BLOOD	ae	ae	ɐ e	false	7 7	XZ	EE	3	3.E.V 3.E.V	1.5 0.8	ɐe	0	5
10	GIZRRA_WAIDORO-30-1	GIZRRA_WAIDORO	GIZRRA_WAIDORO	gizr1240	Gizrra	Eastern Trans-Fly			False	30	*blood	946	BLOOD	3i	3i	ə i	false	7 7	XZ	EI	4	4.E.V 4.I.V	1.5 0.8	əi	0	5
11	MERIAM-30-1	MERIAM	MERIAM	meri1244	Meriam	Eastern Trans-Fly			False	30	*blood	946	BLOOD	mam	mam	m ɐ m	false	4 7 4	AXN	MEM	5	5.M.C 5.E.V 5.M.c	2.0 1.5 0.8	mɐm	0	6
12	UME-30-1	UME	UME	wipi1242	Wipi	Eastern Trans-Fly			False	30	*blood	946	BLOOD	woi	woi	w o i	false	6 7 7	AXZ	WUI	6	6.W.C 6.U.V 6.I.V	2.0 1.5 0.8	woi	0	7
13	BINE_KUNINI-31-1	BINE_KUNINI	BINE_KUNINI	bine1240	Bine	Eastern Trans-Fly			False	31	*bone	1394	BONE	kake	kake	k ɐ k e	false	1 7 1 7	AXBZ	KEKE	1	1.K.C 1.E.V 1.K.C 1.E.V	2.0 1.5 1.75 0.8	kɐke	0	8
14	GIZRRA_KUPERE-31-1	GIZRRA_KUPERE	GIZRRA_KUPERE	gizr1240	Gizrra	Eastern Trans-Fly			False	31	*bone	1394	BONE	kh~us	kh~us	kʰ u s	false	1 7 3	AXN	KYS	2	2.K.C 2.Y.V 2.S.c	2.0 1.5 0.8	kʰus	0	8
15	GIZRRA_TOGO-31-1	GIZRRA_TOGO	GIZRRA_TOGO	gizr1240	Gizrra	Eastern Trans-Fly			False	31	*bone	1394	BONE	kh~us	kh~us	kʰ u s	false	1 7 3	AXN	KYS	3	3.K.C 3.Y.V 3.S.c	2.0 1.5 0.8	kʰus	0	8
16	GIZRRA_WAIDORO-31-1	GIZRRA_WAIDORO	GIZRRA_WAIDORO	gizr1240	Gizrra	Eastern Trans-Fly			False	31	*bone	1394	BONE	kh~us	kh~us	kʰ u s	false	1 7 3	AXN	KYS	4	4.K.C 4.Y.V 4.S.c	2.0 1.5 0.8	kʰus	0	8
