ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	DAUR-1-1	DAUR	DAUR	daur1238	Dagur	Mongolic-Khitan	Mongolic		False	1	*I	1209	I	bi	bi	b i	false	1 7	AX	PI	4	4.P.C 4.I.V	2.0 1.5	bi	0	1
2	MOGHOL-1-1	MOGHOL	MOGHOL	mogh1245	Mogholi	Mongolic-Khitan	Mongolic		False	1	*I	1209	I	bi	bi	b i	false	1 7	AX	PI	9	9.P.C 9.I.V	2.0 1.5	bi	0	1
86	BURIAT_MONGOLIA-1-1	BURIAT_MONGOLIA	BURIAT_MONGOLIA	mong1330	Mongolia Buriat	Mongolic-Khitan	Mongolic	Eastern Mongolic	False	1	*I	1209	I	bi	bi	b i	false	1 7	AX	PI	2	2.P.C 2.I.V	2.0 1.5	bi	0	1
87	BURIAT_RUSSIA-1-1	BURIAT_RUSSIA	BURIAT_RUSSIA	russ1264	Russia Buriat	Mongolic-Khitan	Mongolic	Eastern Mongolic	False	1	*I	1209	I	bi	bi	b i	false	1 7	AX	PI	3	3.P.C 3.I.V	2.0 1.5	bi	0	1
88	KALAQIN-1-1	KALAQIN	KALAQIN	peri1253	Peripheral Mongolian	Mongolic-Khitan	Mongolic	Eastern Mongolic	False	1	*I	1209	I	bi	bi	b i	false	1 7	AX	PI	5	5.P.C 5.I.V	2.0 1.5	bi	0	1
89	KALMYK-1-1	KALMYK	KALMYK	kalm1243	Oirad-Kalmyk-Darkhat	Mongolic-Khitan	Mongolic	Eastern Mongolic	False	1	*I	1209	I	py~i	py~i	pʲ i	false	1 7	AX	PI	6	6.P.C 6.I.V	2.0 1.5	pʲi	0	1
90	KHAMNIGAN_MONGOL-1-1	KHAMNIGAN_MONGOL	KHAMNIGAN_MONGOL	kham1281	Khamnigan Mongol	Mongolic-Khitan	Mongolic	Eastern Mongolic	False	1	*I	1209	I	pi	pi	p i	false	1 7	AX	PI	8	8.P.C 8.I.V	2.0 1.5	pi	0	1
91	MONGOLIAN-1-1	MONGOLIAN	MONGOLIAN	halh1238	Halh Mongolian	Mongolic-Khitan	Mongolic	Eastern Mongolic	False	1	*I	1209	I	py~i	py~i	pʲ i	false	1 7	AX	PI	10	10.P.C 10.I.V	2.0 1.5	pʲi	0	1
321	MONGUOR-1-1	MONGUOR	MONGUOR	tuuu1240	Monguoric	Mongolic-Khitan	Mongolic	Southern Periphery Mongolic	False	1	*I	1209	I	bu	bu	b u	false	1 7	AX	PY	11	11.P.C 11.Y.V	2.0 1.5	bu	0	1
322	SANTA_MONGOLIAN-1-1	SANTA_MONGOLIAN	SANTA_MONGOLIAN	dong1285	Dongxiang	Mongolic-Khitan	Mongolic	Southern Periphery Mongolic	False	1	*I	1209	I	pi	pi	p i	false	1 7	AX	PI	12	12.P.C 12.I.V	2.0 1.5	pi	0	1
