ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	MESENGO-1-1	MESENGO	MESENGO	maja1242	Majang	Surmic			False	1	*I	1209	I	et	et	e t	false	7 1	XN	ET	5	5.E.V 5.T.c	1.5 0.8	et	0	2
47	KWEGU-1-1	KWEGU	KWEGU	kweg1241	Kwegu	Surmic	South Surmic	Southeast Surmic	False	1	*I	1209	I	an	an	ɐ n	false	7 4	XN	EN	3	3.E.V 3.N.c	1.5 0.8	ɐn	0	1
48	MEEN-1-1	MEEN	MEEN	meen1242	Me'en	Surmic	South Surmic	Southeast Surmic	False	1	*I	1209	I	ani	ani	ɐ n i	false	7 4 7	XBZ	ENI	4	4.E.V 4.N.C 4.I.V	1.5 1.75 0.8	ɐni	0	1
49	MEEN-1-2	MEEN	MEEN	meen1242	Me'en	Surmic	South Surmic	Southeast Surmic	False	1	*I	1209	I	a4i	a4i	ɐ n̪ i	false	7 4 7	XBZ	ENI	4	4.E.V 4.N.C 4.I.V	1.5 1.75 0.8	ɐn̪i	0	1
50	MURSI-1-1	MURSI	MURSI	murs1242	Mursi	Surmic	South Surmic	Southeast Surmic	False	1	*I	1209	I	a5i	a5i	ɐ ɲ i	false	7 4 7	XBZ	ENI	7	7.E.V 7.N.C 7.I.V	1.5 1.75 0.8	ɐɲi	0	1
51	TIRMA-1-1	TIRMA	TIRMA	suri1267	Tirma-Chai	Surmic	South Surmic	Southeast Surmic	False	1	*I	1209	I	ani	ani	ɐ n i	false	7 4 7	XBZ	ENI	10	10.E.V 10.N.C 10.I.V	1.5 1.75 0.8	ɐni	0	1
52	TIRMA-1-2	TIRMA	TIRMA	suri1267	Tirma-Chai	Surmic	South Surmic	Southeast Surmic	False	1	*I	1209	I	a4i	a4i	ɐ n̪ i	false	7 4 7	XBZ	ENI	10	10.E.V 10.N.C 10.I.V	1.5 1.75 0.8	ɐn̪i	0	1
222	BAALE-1-1	BAALE	BAALE	kaci1244	Kacipo-Balesi	Surmic	South Surmic	Southwest Surmic	False	1	*I	1209	I	anda	anda	ɐ n d ɐ	false	7 4 1 7	XMBZ	ENTE	1	1.E.V 1.N.c 1.T.C 1.E.V	1.5 1.1 1.75 0.8	ɐndɐ	0	1
223	DIDINGA-1-1	DIDINGA	DIDINGA	didi1258	Didinga	Surmic	South Surmic	Southwest Surmic	False	1	*I	1209	I	nana	nana	n ɐ n ɐ	false	4 7 4 7	AXBZ	NENE	2	2.N.C 2.E.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	nɐnɐ	0	1
224	DIDINGA-1-2	DIDINGA	DIDINGA	didi1258	Didinga	Surmic	South Surmic	Southwest Surmic	False	1	*I	1209	I	na	na	n ɐ	false	4 7	AX	NE	2	2.N.C 2.E.V	2.0 1.5	nɐ	0	1
