ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	NEZ_PERCE-1-1	NEZ_PERCE	NEZ_PERCE	nezp1238	Nez Perce	Sahaptian			False	1	*I	1209	I	in	in	i n	false	7 4	XN	IN	1	1.I.V 1.N.c	1.5 0.8	in	0	1
2	NEZ_PERCE-1-2	NEZ_PERCE	NEZ_PERCE	nezp1238	Nez Perce	Sahaptian			False	1	*I	1209	I	kiye	kiye	k i j e	false	1 7 6 7	AXBZ	KIJE	1	1.K.C 1.I.V 1.J.C 1.E.V	2.0 1.5 1.75 0.8	kije	0	2
131	YAKIMA-1-1	YAKIMA	YAKIMA	yaki1237	Northwest Sahaptin	Sahaptian	Sahaptin	Northern Sahaptin	False	1	*I	1209	I	ink	ink	i n k	false	7 4 1	XLN	INK	3	3.I.V 3.N.c 3.K.c	1.5 1.1 0.8	ink	0	1
163	UMATILLA_SAHAPTIN-1-1	UMATILLA_SAHAPTIN	UMATILLA_SAHAPTIN	umat1237	Umatilla	Sahaptian	Sahaptin	Southern Sahaptin	False	1	*I	1209	I	in	in	i n	false	7 4	XN	IN	2	2.I.V 2.N.c	1.5 0.8	in	0	1
3	NEZ_PERCE-30-1	NEZ_PERCE	NEZ_PERCE	nezp1238	Nez Perce	Sahaptian			False	30	*blood	946	BLOOD	kike7et	kike7et	k i k e ʔ e t	false	1 7 1 7 1 7 1	AXBYBYN	KIKEHET	1	1.K.C 1.I.V 1.K.C 1.E.V 1.H.C 1.E.V 1.T.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	kikeʔet	0	3
132	YAKIMA-30-1	YAKIMA	YAKIMA	yaki1237	Northwest Sahaptin	Sahaptian	Sahaptin	Northern Sahaptin	False	30	*blood	946	BLOOD	tiliwal	tiliwal	t i l i w ɐ l	false	1 7 5 7 6 7 5	AXBYBYN	TILIWEL	3	3.T.C 3.I.V 3.L.C 3.I.V 3.W.C 3.E.V 3.L.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tiliwɐl	0	4
164	UMATILLA_SAHAPTIN-30-1	UMATILLA_SAHAPTIN	UMATILLA_SAHAPTIN	umat1237	Umatilla	Sahaptian	Sahaptin	Southern Sahaptin	False	30	*blood	946	BLOOD	tiliwal	tiliwal	t i l i w ɐ l	false	1 7 5 7 6 7 5	AXBYBYN	TILIWEL	2	2.T.C 2.I.V 2.L.C 2.I.V 2.W.C 2.E.V 2.L.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tiliwɐl	0	4
4	NEZ_PERCE-31-1	NEZ_PERCE	NEZ_PERCE	nezp1238	Nez Perce	Sahaptian			False	31	*bone	1394	BONE	pipis	pipis	p i p i s	false	1 7 1 7 3	AXBYN	PIPIS	1	1.P.C 1.I.V 1.P.C 1.I.V 1.S.c	2.0 1.5 1.75 1.3 0.8	pipis	0	5
133	YAKIMA-31-1	YAKIMA	YAKIMA	yaki1237	Northwest Sahaptin	Sahaptian	Sahaptin	Northern Sahaptin	False	31	*bone	1394	BONE	pipS	pipS	p i p ʃ	false	1 7 1 3	AXBC	PIPS	3	3.P.C 3.I.V 3.P.C 3.S.C	2.0 1.5 1.75 1.5	pipʃ	0	5
165	UMATILLA_SAHAPTIN-31-1	UMATILLA_SAHAPTIN	UMATILLA_SAHAPTIN	umat1237	Umatilla	Sahaptian	Sahaptin	Southern Sahaptin	False	31	*bone	1394	BONE	pipS	pipS	p i p ʃ	false	1 7 1 3	AXBC	PIPS	2	2.P.C 2.I.V 2.P.C 2.S.C	2.0 1.5 1.75 1.5	pipʃ	0	5
5	NEZ_PERCE-51-1	NEZ_PERCE	NEZ_PERCE	nezp1238	Nez Perce	Sahaptian			False	51	*breasts	1402	BREAST	hini	hini	h i n i	false	3 7 4 7	AXBZ	HINI	1	1.H.C 1.I.V 1.N.C 1.I.V	2.0 1.5 1.75 0.8	hini	0	6
6	NEZ_PERCE-51-2	NEZ_PERCE	NEZ_PERCE	nezp1238	Nez Perce	Sahaptian			False	51	*breasts	1402	BREAST	qahas	qahas	q ɐ h ɐ s	false	1 7 3 7 3	AXBYN	KEHES	1	1.K.C 1.E.V 1.H.C 1.E.V 1.S.c	2.0 1.5 1.75 1.3 0.8	qɐhɐs	0	8
166	UMATILLA_SAHAPTIN-51-1	UMATILLA_SAHAPTIN	UMATILLA_SAHAPTIN	umat1237	Umatilla	Sahaptian	Sahaptin	Southern Sahaptin	False	51	*breasts	1402	BREAST	lulukaS	lulukaS	l u l u k ɐ ʃ	false	5 7 5 7 1 7 3	AXBYBYN	LYLYKES	2	2.L.C 2.Y.V 2.L.C 2.Y.V 2.K.C 2.E.V 2.S.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	lulukɐʃ	0	7
7	NEZ_PERCE-66-1	NEZ_PERCE	NEZ_PERCE	nezp1238	Nez Perce	Sahaptian			False	66	*come	1446	COME	pay	pay	p ɐ j	false	1 7 6	AXN	PEJ	1	1.P.C 1.E.V 1.J.c	2.0 1.5 0.8	pɐj	0	9
