ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	MANGARAYI-1-1	MANGARAYI	MANGARAYI	mang1381	Mangarrayi	Mangarrayi-Maran			False	1	*I	1209	I	Naya	Naya	ŋ ɐ j ɐ	false	4 7 6 7	AXBZ	NEJE	2	2.N.C 2.E.V 2.J.C 2.E.V	2.0 1.5 1.75 0.8	ŋɐjɐ	0	2
2	MANGARAYI-1-2	MANGARAYI	MANGARAYI	mang1381	Mangarrayi	Mangarrayi-Maran			False	1	*I	1209	I	Nan	Nan	ŋ ɐ n	false	4 7 4	AXN	NEN	2	2.N.C 2.E.V 2.N.c	2.0 1.5 0.8	ŋɐn	0	3
43	ALAWA-1-1	ALAWA	ALAWA	alaw1244	Alawa	Mangarrayi-Maran	Maran		False	1	*I	1209	I	Nina	Nina	ŋ i n ɐ	false	4 7 4 7	AXBZ	NINE	1	1.N.C 1.I.V 1.N.C 1.E.V	2.0 1.5 1.75 0.8	ŋinɐ	0	1
44	MARA-1-1	MARA	MARA	mara1385	Marra	Mangarrayi-Maran	Maran		False	1	*I	1209	I	Ninara	Ninara	ŋ i n ɐ r ɐ	false	4 7 4 7 5 7	AXBYBZ	NINERE	3	3.N.C 3.I.V 3.N.C 3.E.V 3.R.C 3.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ŋinɐrɐ	0	1
45	WANDARANG-1-1	WANDARANG	WANDARANG	wand1263	Wandarang	Mangarrayi-Maran	Maran		False	1	*I	1209	I	Nina	Nina	ŋ i n ɐ	false	4 7 4 7	AXBZ	NINE	4	4.N.C 4.I.V 4.N.C 4.E.V	2.0 1.5 1.75 0.8	ŋinɐ	0	1
3	MANGARAYI-30-1	MANGARAYI	MANGARAYI	mang1381	Mangarrayi	Mangarrayi-Maran			False	30	*blood	946	BLOOD	guray5in	guray5in	g u r ɐ j ɲ i n	false	1 7 5 7 6 4 7 4	AXBYMBYN	KYREJNIN	2	2.K.C 2.Y.V 2.R.C 2.E.V 2.J.c 2.N.C 2.I.V 2.N.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	gurɐjɲin	0	4
46	MARA-30-1	MARA	MARA	mara1385	Marra	Mangarrayi-Maran	Maran		False	30	*blood	946	BLOOD	malawara	malawara	m ɐ l ɐ w ɐ r ɐ	false	4 7 5 7 6 7 5 7	AXBYBYBZ	MELEWERE	3	3.M.C 3.E.V 3.L.C 3.E.V 3.W.C 3.E.V 3.R.C 3.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	mɐlɐwɐrɐ	0	5
47	MARA-30-2	MARA	MARA	mara1385	Marra	Mangarrayi-Maran	Maran		False	30	*blood	946	BLOOD	Nulity~i	Nulity~i	ŋ u l i tʲ i	false	4 7 5 7 1 7	AXBYBZ	NYLITI	3	3.N.C 3.Y.V 3.L.C 3.I.V 3.T.C 3.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ŋulitʲi	0	6
48	WANDARANG-30-1	WANDARANG	WANDARANG	wand1263	Wandarang	Mangarrayi-Maran	Maran		False	30	*blood	946	BLOOD	Nulity~i	Nulity~i	ŋ u l i tʲ i	false	4 7 5 7 1 7	AXBYBZ	NYLITI	4	4.N.C 4.Y.V 4.L.C 4.I.V 4.T.C 4.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ŋulitʲi	0	6
4	MANGARAYI-31-1	MANGARAYI	MANGARAYI	mang1381	Mangarrayi	Mangarrayi-Maran			False	31	*bone	1394	BONE	dama	dama	d ɐ m ɐ	false	1 7 4 7	AXBZ	TEME	2	2.T.C 2.E.V 2.M.C 2.E.V	2.0 1.5 1.75 0.8	dɐmɐ	0	8
