ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	KAPONG_BARU-1-1	KAPONG_BARU	KAPONG_BARU	kais1235	Kais	South Bird's Head Family			False	1	*I	1209	I	neri	neri	n e r i	false	4 7 5 7	AXBZ	NERI	4	4.N.C 4.E.V 4.R.C 4.I.V	2.0 1.5 1.75 0.8	neri	0	1
2	PURAGI_2-1-1	PURAGI_2	PURAGI_2	*puragi_2	Puragi	South Bird's Head Family			False	1	*I	1209	I	nedi	nedi	n e d i	false	4 7 1 7	AXBZ	NETI	7	7.N.C 7.E.V 7.T.C 7.I.V	2.0 1.5 1.75 0.8	nedi	0	1
3	PURAGI_3-1-1	PURAGI_3	PURAGI_3	pura1253	Puragi	South Bird's Head Family			False	1	*I	1209	I	nE7i	nE7i	n a ʔ i	false	4 7 1 7	AXBZ	NAHI	8	8.N.C 8.A.V 8.H.C 8.I.V	2.0 1.5 1.75 0.8	naʔi	0	1
109	KOKODA_KASUWERI-1-1	KOKODA_KASUWERI	KOKODA_KASUWERI	koko1265	Kokoda	South Bird's Head Family	East South Bird's Head		False	1	*I	1209	I	neiga	neiga	n e i g ɐ	false	4 7 7 1 7	AXYBZ	NEIKE	6	6.N.C 6.E.V 6.I.V 6.K.C 6.E.V	2.0 1.5 1.3 1.75 0.8	neigɐ	0	2
148	ARANDAI_SEBYAR-1-1	ARANDAI_SEBYAR	ARANDAI_SEBYAR	aran1237	Dombano	South Bird's Head Family	East South Bird's Head	Kemberanic	False	1	*I	1209	I	nendi	nendi	n e n d i	false	4 7 4 1 7	AXMBZ	NENTI	1	1.N.C 1.E.V 1.N.c 1.T.C 1.I.V	2.0 1.5 1.1 1.75 0.8	nendi	0	1
149	ARANDAI_TAROF-1-1	ARANDAI_TAROF	ARANDAI_TAROF	aran1237	Dombano	South Bird's Head Family	East South Bird's Head	Kemberanic	False	1	*I	1209	I	neiga	neiga	n e i g ɐ	false	4 7 7 1 7	AXYBZ	NEIKE	2	2.N.C 2.E.V 2.I.V 2.K.C 2.E.V	2.0 1.5 1.3 1.75 0.8	neigɐ	0	2
150	KEMBERANO-1-1	KEMBERANO	KEMBERANO	kemb1235	Kemberano	South Bird's Head Family	East South Bird's Head	Kemberanic	False	1	*I	1209	I	nao	nao	n ɐ o	false	4 7 7	AXZ	NEU	5	5.N.C 5.E.V 5.U.V	2.0 1.5 0.8	nɐo	0	1
4	KABURI-30-1	KABURI	KABURI	kabu1249	Kaburi	South Bird's Head Family			False	30	*blood	946	BLOOD	amaha	amaha	ɐ m ɐ h ɐ	false	7 4 7 3 7	XBYBZ	EMEHE	3	3.E.V 3.M.C 3.E.V 3.H.C 3.E.V	1.5 1.75 1.3 1.75 0.8	ɐmɐhɐ	0	4
5	KAPONG_BARU-30-1	KAPONG_BARU	KAPONG_BARU	kais1235	Kais	South Bird's Head Family			False	30	*blood	946	BLOOD	amaso	amaso	ɐ m ɐ s o	false	7 4 7 3 7	XBYBZ	EMESU	4	4.E.V 4.M.C 4.E.V 4.S.C 4.U.V	1.5 1.75 1.3 1.75 0.8	ɐmɐso	0	4
6	PURAGI_2-30-1	PURAGI_2	PURAGI_2	*puragi_2	Puragi	South Bird's Head Family			False	30	*blood	946	BLOOD	apa7a	apa7a	ɐ p ɐ ʔ ɐ	false	7 1 7 1 7	XBYBZ	EPEHE	7	7.E.V 7.P.C 7.E.V 7.H.C 7.E.V	1.5 1.75 1.3 1.75 0.8	ɐpɐʔɐ	0	3
7	PURAGI_3-30-1	PURAGI_3	PURAGI_3	pura1253	Puragi	South Bird's Head Family			False	30	*blood	946	BLOOD	apa7a	apa7a	ɐ p ɐ ʔ ɐ	false	7 1 7 1 7	XBYBZ	EPEHE	8	8.E.V 8.P.C 8.E.V 8.H.C 8.E.V	1.5 1.75 1.3 1.75 0.8	ɐpɐʔɐ	0	3
110	KOKODA_KASUWERI-30-1	KOKODA_KASUWERI	KOKODA_KASUWERI	koko1265	Kokoda	South Bird's Head Family	East South Bird's Head		False	30	*blood	946	BLOOD	apato	apato	ɐ p ɐ t o	false	7 1 7 1 7	XBYBZ	EPETU	6	6.E.V 6.P.C 6.E.V 6.T.C 6.U.V	1.5 1.75 1.3 1.75 0.8	ɐpɐto	0	3
151	ARANDAI_SEBYAR-30-1	ARANDAI_SEBYAR	ARANDAI_SEBYAR	aran1237	Dombano	South Bird's Head Family	East South Bird's Head	Kemberanic	False	30	*blood	946	BLOOD	apato	apato	ɐ p ɐ t o	false	7 1 7 1 7	XBYBZ	EPETU	1	1.E.V 1.P.C 1.E.V 1.T.C 1.U.V	1.5 1.75 1.3 1.75 0.8	ɐpɐto	0	3
152	ARANDAI_TAROF-30-1	ARANDAI_TAROF	ARANDAI_TAROF	aran1237	Dombano	South Bird's Head Family	East South Bird's Head	Kemberanic	False	30	*blood	946	BLOOD	apatomo	apatomo	ɐ p ɐ t o m o	false	7 1 7 1 7 4 7	XBYBYBZ	EPETUMU	2	2.E.V 2.P.C 2.E.V 2.T.C 2.U.V 2.M.C 2.U.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɐpɐtomo	0	3
153	KEMBERANO-30-1	KEMBERANO	KEMBERANO	kemb1235	Kemberano	South Bird's Head Family	East South Bird's Head	Kemberanic	False	30	*blood	946	BLOOD	apate	apate	ɐ p ɐ t e	false	7 1 7 1 7	XBYBZ	EPETE	5	5.E.V 5.P.C 5.E.V 5.T.C 5.E.V	1.5 1.75 1.3 1.75 0.8	ɐpɐte	0	3
8	KABURI-31-1	KABURI	KABURI	kabu1249	Kaburi	South Bird's Head Family			False	31	*bone	1394	BONE	to7a	to7a	t o ʔ ɐ	false	1 7 1 7	AXBZ	TUHE	3	3.T.C 3.U.V 3.H.C 3.E.V	2.0 1.5 1.75 0.8	toʔɐ	0	5
9	KAPONG_BARU-31-1	KAPONG_BARU	KAPONG_BARU	kais1235	Kais	South Bird's Head Family			False	31	*bone	1394	BONE	toku	toku	t o k u	false	1 7 1 7	AXBZ	TUKY	4	4.T.C 4.U.V 4.K.C 4.Y.V	2.0 1.5 1.75 0.8	toku	0	5
10	PURAGI_2-31-1	PURAGI_2	PURAGI_2	*puragi_2	Puragi	South Bird's Head Family			False	31	*bone	1394	BONE	kotomo	kotomo	k o t o m o	false	1 7 1 7 4 7	AXBYBZ	KUTUMU	7	7.K.C 7.U.V 7.T.C 7.U.V 7.M.C 7.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kotomo	0	6
11	PURAGI_3-31-1	PURAGI_3	PURAGI_3	pura1253	Puragi	South Bird's Head Family			False	31	*bone	1394	BONE	kotoma	kotoma	k o t o m ɐ	false	1 7 1 7 4 7	AXBYBZ	KUTUME	8	8.K.C 8.U.V 8.T.C 8.U.V 8.M.C 8.E.V	2.0 1.5 1.75 1.3 1.75 0.8	kotomɐ	0	6
111	KOKODA_KASUWERI-31-1	KOKODA_KASUWERI	KOKODA_KASUWERI	koko1265	Kokoda	South Bird's Head Family	East South Bird's Head		False	31	*bone	1394	BONE	toka	toka	t o k ɐ	false	1 7 1 7	AXBZ	TUKE	6	6.T.C 6.U.V 6.K.C 6.E.V	2.0 1.5 1.75 0.8	tokɐ	0	5
154	ARANDAI_SEBYAR-31-1	ARANDAI_SEBYAR	ARANDAI_SEBYAR	aran1237	Dombano	South Bird's Head Family	East South Bird's Head	Kemberanic	False	31	*bone	1394	BONE	toke	toke	t o k e	false	1 7 1 7	AXBZ	TUKE	1	1.T.C 1.U.V 1.K.C 1.E.V	2.0 1.5 1.75 0.8	toke	0	5
155	ARANDAI_TAROF-31-1	ARANDAI_TAROF	ARANDAI_TAROF	aran1237	Dombano	South Bird's Head Family	East South Bird's Head	Kemberanic	False	31	*bone	1394	BONE	toka	toka	t o k ɐ	false	1 7 1 7	AXBZ	TUKE	2	2.T.C 2.U.V 2.K.C 2.E.V	2.0 1.5 1.75 0.8	tokɐ	0	5
156	KEMBERANO-31-1	KEMBERANO	KEMBERANO	kemb1235	Kemberano	South Bird's Head Family	East South Bird's Head	Kemberanic	False	31	*bone	1394	BONE	toke	toke	t o k e	false	1 7 1 7	AXBZ	TUKE	5	5.T.C 5.U.V 5.K.C 5.E.V	2.0 1.5 1.75 0.8	toke	0	5
12	KABURI-51-1	KABURI	KABURI	kabu1249	Kaburi	South Bird's Head Family			False	51	*breasts	1402	BREAST	zizo	zizo	z i z o	false	3 7 3 7	AXBZ	SISU	3	3.S.C 3.I.V 3.S.C 3.U.V	2.0 1.5 1.75 0.8	zizo	0	7
13	PURAGI_3-51-1	PURAGI_3	PURAGI_3	pura1253	Puragi	South Bird's Head Family			False	51	*breasts	1402	BREAST	dido	dido	d i d o	false	1 7 1 7	AXBZ	TITU	8	8.T.C 8.I.V 8.T.C 8.U.V	2.0 1.5 1.75 0.8	dido	0	7
112	KOKODA_KASUWERI-51-1	KOKODA_KASUWERI	KOKODA_KASUWERI	koko1265	Kokoda	South Bird's Head Family	East South Bird's Head		False	51	*breasts	1402	BREAST	didu	didu	d i d u	false	1 7 1 7	AXBZ	TITY	6	6.T.C 6.I.V 6.T.C 6.Y.V	2.0 1.5 1.75 0.8	didu	0	7
157	ARANDAI_SEBYAR-51-1	ARANDAI_SEBYAR	ARANDAI_SEBYAR	aran1237	Dombano	South Bird's Head Family	East South Bird's Head	Kemberanic	False	51	*breasts	1402	BREAST	dudo	dudo	d u d o	false	1 7 1 7	AXBZ	TYTU	1	1.T.C 1.Y.V 1.T.C 1.U.V	2.0 1.5 1.75 0.8	dudo	0	7
