ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	CHIPAYA-1-1	CHIPAYA	CHIPAYA	chip1262	Chipaya	Uru-Chipaya			False	1	*I	1209	I	werx~	werx~	w e rˠ	false	6 7 5	AXN	WER	1	1.W.C 1.E.V 1.R.c	2.0 1.5 0.8	werˠ	0	1
2	CHIPAYA-1-2	CHIPAYA	CHIPAYA	chip1262	Chipaya	Uru-Chipaya			False	1	*I	1209	I	werki	werki	w e r k i	false	6 7 5 1 7	AXMBZ	WERKI	1	1.W.C 1.E.V 1.R.c 1.K.C 1.I.V	2.0 1.5 1.1 1.75 0.8	werki	0	1
3	UCHUMATAQU-1-1	UCHUMATAQU	UCHUMATAQU	uruu1244	Uru	Uru-Chipaya			False	1	*I	1209	I	wilk	wilk	w i l k	false	6 7 5 1	AXLN	WILK	2	2.W.C 2.I.V 2.L.c 2.K.c	2.0 1.5 1.1 0.8	wilk	0	1
4	CHIPAYA-30-1	CHIPAYA	CHIPAYA	chip1262	Chipaya	Uru-Chipaya			False	30	*blood	946	BLOOD	lx~ok	lx~ok	lˠ o k	false	5 7 1	AXN	LUK	1	1.L.C 1.U.V 1.K.c	2.0 1.5 0.8	lˠok	0	2
5	UCHUMATAQU-30-1	UCHUMATAQU	UCHUMATAQU	uruu1244	Uru	Uru-Chipaya			False	30	*blood	946	BLOOD	luk	luk	l u k	false	5 7 1	AXN	LYK	2	2.L.C 2.Y.V 2.K.c	2.0 1.5 0.8	luk	0	3
6	CHIPAYA-31-1	CHIPAYA	CHIPAYA	chip1262	Chipaya	Uru-Chipaya			False	31	*bone	1394	BONE	ch~ix	ch~ix	tsʰ i x	false	2 7 3	AXN	CIG	1	1.C.C 1.I.V 1.G.c	2.0 1.5 0.8	tsʰix	0	4
7	UCHUMATAQU-31-1	UCHUMATAQU	UCHUMATAQU	uruu1244	Uru	Uru-Chipaya			False	31	*bone	1394	BONE	Chixi	Chixi	tʃ h i x i	false	1 3 7 3 7	ACXBZ	THIGI	2	2.T.C 2.H.C 2.I.V 2.G.C 2.I.V	2.0 1.5 1.5 1.75 0.8	tʃhixi	0	4
8	CHIPAYA-51-1	CHIPAYA	CHIPAYA	chip1262	Chipaya	Uru-Chipaya			False	51	*breasts	1402	BREAST	piS	piS	p i ʃ	false	1 7 3	AXN	PIS	1	1.P.C 1.I.V 1.S.c	2.0 1.5 0.8	piʃ	0	5
9	UCHUMATAQU-51-1	UCHUMATAQU	UCHUMATAQU	uruu1244	Uru	Uru-Chipaya			False	51	*breasts	1402	BREAST	kyeto	kyeto	k j e t o	false	1 6 7 1 7	ACXBZ	KJETU	2	2.K.C 2.J.C 2.E.V 2.T.C 2.U.V	2.0 1.5 1.5 1.75 0.8	kjeto	0	6
10	UCHUMATAQU-51-2	UCHUMATAQU	UCHUMATAQU	uruu1244	Uru	Uru-Chipaya			False	51	*breasts	1402	BREAST	keta	keta	k e t ɐ	false	1 7 1 7	AXBZ	KETE	2	2.K.C 2.E.V 2.T.C 2.E.V	2.0 1.5 1.75 0.8	ketɐ	0	7
11	UCHUMATAQU-51-3	UCHUMATAQU	UCHUMATAQU	uruu1244	Uru	Uru-Chipaya			False	51	*breasts	1402	BREAST	cmiSu	cmiSu	ts m i ʃ u	false	2 4 7 3 7	ACXBZ	CMISY	2	2.C.C 2.M.C 2.I.V 2.S.C 2.Y.V	2.0 1.5 1.5 1.75 0.8	tsmiʃu	0	8
12	CHIPAYA-66-1	CHIPAYA	CHIPAYA	chip1262	Chipaya	Uru-Chipaya			False	66	*come	1446	COME	th~on	th~on	tʰ o n	false	1 7 4	AXN	TUN	1	1.T.C 1.U.V 1.N.c	2.0 1.5 0.8	tʰon	0	9
13	UCHUMATAQU-66-1	UCHUMATAQU	UCHUMATAQU	uruu1244	Uru	Uru-Chipaya			False	66	*come	1446	COME	piCu	piCu	p i tʃ u	false	1 7 1 7	AXBZ	PITY	2	2.P.C 2.I.V 2.T.C 2.Y.V	2.0 1.5 1.75 0.8	pitʃu	0	10
14	UCHUMATAQU-66-2	UCHUMATAQU	UCHUMATAQU	uruu1244	Uru	Uru-Chipaya			False	66	*come	1446	COME	pit	pit	p i t	false	1 7 1	AXN	PIT	2	2.P.C 2.I.V 2.T.c	2.0 1.5 0.8	pit	0	11
15	CHIPAYA-61-1	CHIPAYA	CHIPAYA	chip1262	Chipaya	Uru-Chipaya			False	61	*die	1494	DIE	tik	tik	t i k	false	1 7 1	AXN	TIK	1	1.T.C 1.I.V 1.K.c	2.0 1.5 0.8	tik	0	12
16	UCHUMATAQU-61-1	UCHUMATAQU	UCHUMATAQU	uruu1244	Uru	Uru-Chipaya			False	61	*die	1494	DIE	teks	teks	t e k s	false	1 7 1 3	AXBC	TEKS	2	2.T.C 2.E.V 2.K.C 2.S.C	2.0 1.5 1.75 1.5	teks	0	13
17	CHIPAYA-21-1	CHIPAYA	CHIPAYA	chip1262	Chipaya	Uru-Chipaya			False	21	*dog	2009	DOG	paqu	paqu	p ɐ q u	false	1 7 1 7	AXBZ	PEKY	1	1.P.C 1.E.V 1.K.C 1.Y.V	2.0 1.5 1.75 0.8	pɐqu	0	14
18	UCHUMATAQU-21-1	UCHUMATAQU	UCHUMATAQU	uruu1244	Uru	Uru-Chipaya			False	21	*dog	2009	DOG	paku	paku	p ɐ k u	false	1 7 1 7	AXBZ	PEKY	2	2.P.C 2.E.V 2.K.C 2.Y.V	2.0 1.5 1.75 0.8	pɐku	0	14
19	CHIPAYA-54-1	CHIPAYA	CHIPAYA	chip1262	Chipaya	Uru-Chipaya			False	54	*drink	1401	DRINK	lik	lik	l i k	false	5 7 1	AXN	LIK	1	1.L.C 1.I.V 1.K.c	2.0 1.5 0.8	lik	0	15
20	UCHUMATAQU-54-1	UCHUMATAQU	UCHUMATAQU	uruu1244	Uru	Uru-Chipaya			False	54	*drink	1401	DRINK	liks	liks	l i k s	false	5 7 1 3	AXBC	LIKS	2	2.L.C 2.I.V 2.K.C 2.S.C	2.0 1.5 1.75 1.5	liks	0	15
21	CHIPAYA-39-1	CHIPAYA	CHIPAYA	chip1262	Chipaya	Uru-Chipaya			False	39	*ear	1247	EAR	kh~u5i	kh~u5i	kʰ u ɲ i	false	1 7 4 7	AXBZ	KYNI	1	1.K.C 1.Y.V 1.N.C 1.I.V	2.0 1.5 1.75 0.8	kʰuɲi	0	16
22	UCHUMATAQU-39-1	UCHUMATAQU	UCHUMATAQU	uruu1244	Uru	Uru-Chipaya			False	39	*ear	1247	EAR	khu5i	khu5i	k h u ɲ i	false	1 3 7 4 7	ACXBZ	KHYNI	2	2.K.C 2.H.C 2.Y.V 2.N.C 2.I.V	2.0 1.5 1.5 1.75 0.8	khuɲi	0	16
23	CHIPAYA-40-1	CHIPAYA	CHIPAYA	chip1262	Chipaya	Uru-Chipaya			False	40	*eye	1248	EYE	Ch~uki	Ch~uki	tʃʰ u k i	false	1 7 1 7	AXBZ	TYKI	1	1.T.C 1.Y.V 1.K.C 1.I.V	2.0 1.5 1.75 0.8	tʃʰuki	0	17
24	UCHUMATAQU-40-1	UCHUMATAQU	UCHUMATAQU	uruu1244	Uru	Uru-Chipaya			False	40	*eye	1248	EYE	Chukhe	Chukhe	tʃ h u k h e	false	1 3 7 1 3 7	ACXBCZ	THYKHE	2	2.T.C 2.H.C 2.Y.V 2.K.C 2.H.C 2.E.V	2.0 1.5 1.5 1.75 1.5 0.8	tʃhukhe	0	17
25	CHIPAYA-82-1	CHIPAYA	CHIPAYA	chip1262	Chipaya	Uru-Chipaya			False	82	*fire	221	FIRE	ux	ux	u x	false	7 3	XN	YG	1	1.Y.V 1.G.c	1.5 0.8	ux	0	18
