ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	KOROBORO_SENNI-1-1	KOROBORO_SENNI	KOROBORO_SENNI	koyr1242	Koyraboro Senni Songhai	Songhay	Eastern Songhay		False	1	*I	1209	I	ay	ay	ɐ j	false	7 6	XN	EJ	3	3.E.V 3.J.c	1.5 0.8	ɐj	0	1
2	KOROBORO_SENNI-1-2	KOROBORO_SENNI	KOROBORO_SENNI	koyr1242	Koyraboro Senni Songhai	Songhay	Eastern Songhay		False	1	*I	1209	I	ya	ya	j ɐ	false	6 7	AX	JE	3	3.J.C 3.E.V	2.0 1.5	jɐ	0	4
3	TONDI_SONGWAY_KIINI-1-1	TONDI_SONGWAY_KIINI	TONDI_SONGWAY_KIINI	humb1243	Humburi Senni Songhay	Songhay	Eastern Songhay		False	1	*I	1209	I	ayi	ayi	ɐ j i	false	7 6 7	XBZ	EJI	7	7.E.V 7.J.C 7.I.V	1.5 1.75 0.8	ɐji	0	3
112	DENDI-1-1	DENDI	DENDI	dend1243	Dendi (Benin)	Songhay	Eastern Songhay	Zarma-Kaado-Dendi	False	1	*I	1209	I	hay	hay	h ɐ j	false	3 7 6	AXN	HEJ	1	1.H.C 1.E.V 1.J.c	2.0 1.5 0.8	hɐj	0	1
113	ZARMA-1-1	ZARMA	ZARMA	zarm1239	Zarma	Songhay	Eastern Songhay	Zarma-Kaado-Dendi	False	1	*I	1209	I	ay	ay	ɐ j	false	7 6	XN	EJ	8	8.E.V 8.J.c	1.5 0.8	ɐj	0	1
191	KOYRA_CHIINI-1-1	KOYRA_CHIINI	KOYRA_CHIINI	koyr1240	Koyra Chiini Songhay	Songhay	Northwest Songhay		False	1	*I	1209	I	ay	ay	ɐ j	false	7 6	XN	EJ	4	4.E.V 4.J.c	1.5 0.8	ɐj	0	1
245	KORANDJE-1-1	KORANDJE	KORANDJE	kora1291	Korandje	Songhay	Northwest Songhay	Northern Songhay	False	1	*I	1209	I	ax3y	ax3y	ɐ x ə j	false	7 3 7 6	XBYN	EGEJ	2	2.E.V 2.G.C 2.E.V 2.J.c	1.5 1.75 1.3 0.8	ɐxəj	0	1
246	TADAKSAHAK-1-1	TADAKSAHAK	TADAKSAHAK	tada1238	Tadaksahak	Songhay	Northwest Songhay	Northern Songhay	False	1	*I	1209	I	axay	axay	ɐ x ɐ j	false	7 3 7 6	XBYN	EGEJ	5	5.E.V 5.G.C 5.E.V 5.J.c	1.5 1.75 1.3 0.8	ɐxɐj	0	2
247	TASAWAQ-1-1	TASAWAQ	TASAWAQ	tasa1240	Tasawaq	Songhay	Northwest Songhay	Northern Songhay	False	1	*I	1209	I	xay	xay	x ɐ j	false	3 7 6	AXN	GEJ	6	6.G.C 6.E.V 6.J.c	2.0 1.5 0.8	xɐj	0	1
4	KOROBORO_SENNI-30-1	KOROBORO_SENNI	KOROBORO_SENNI	koyr1242	Koyraboro Senni Songhai	Songhay	Eastern Songhay		False	30	*blood	946	BLOOD	kuri	kuri	k u r i	false	1 7 5 7	AXBZ	KYRI	3	3.K.C 3.Y.V 3.R.C 3.I.V	2.0 1.5 1.75 0.8	kuri	0	5
