ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	ALEUT-1-1	ALEUT	ALEUT	aleu1260	Aleut	Eskimo-Aleut	Aleutic		False	1	*I	1209	I	tiN	tiN	t i ŋ	false	1 7 4	AXN	TIN	1	1.T.C 1.I.V 1.N.c	2.0 1.5 0.8	tiŋ	0	1
2	MEDNYJ_ALEUT-1-1	MEDNYJ_ALEUT	MEDNYJ_ALEUT	medn1235	Mednyj Aleut	Eskimo-Aleut	Aleutic		False	1	*I	1209	I	ya	ya	j ɐ	false	6 7	AX	JE	7	7.J.C 7.E.V	2.0 1.5	jɐ	0	4
48	YUPIK_SIRENIK-1-1	YUPIK_SIRENIK	YUPIK_SIRENIK	sire1246	Old Sirenik	Eskimo-Aleut	Eskimo		False	1	*I	1209	I	m3Na	m3Na	m ə ŋ ɐ	false	4 7 4 7	AXBZ	MENE	10	10.M.C 10.E.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	məŋɐ	0	3
82	INUKTITUT_EASTERN_CANADIAN-1-1	INUKTITUT_EASTERN_CANADIAN	INUKTITUT_EASTERN_CANADIAN	east2534	Eastern Canadian Inuktitut	Eskimo-Aleut	Eskimo	Inuit	False	1	*I	1209	I	uvaNa	uvaNa	u v ɐ ŋ ɐ	false	7 3 7 4 7	XBYBZ	YBENE	3	3.Y.V 3.B.C 3.E.V 3.N.C 3.E.V	1.5 1.75 1.3 1.75 0.8	uvɐŋɐ	0	3
83	INUPIAQ-1-1	INUPIAQ	INUPIAQ	nort2943	North Alaskan Inupiatun	Eskimo-Aleut	Eskimo	Inuit	False	1	*I	1209	I	ubaNa	ubaNa	u b ɐ ŋ ɐ	false	7 1 7 4 7	XBYBZ	YPENE	4	4.Y.V 4.P.C 4.E.V 4.N.C 4.E.V	1.5 1.75 1.3 1.75 0.8	ubɐŋɐ	0	3
84	KALAALLISUT-1-1	KALAALLISUT	KALAALLISUT	kala1399	Kalaallisut	Eskimo-Aleut	Eskimo	Inuit	False	1	*I	1209	I	uaNa	uaNa	u ɐ ŋ ɐ	false	7 7 4 7	XYBZ	YENE	5	5.Y.V 5.E.V 5.N.C 5.E.V	1.5 1.3 1.75 0.8	uɐŋɐ	0	3
85	KANGIRYUARMIUTUN-1-1	KANGIRYUARMIUTUN	KANGIRYUARMIUTUN	west2618	Western Canadian Inuktitut	Eskimo-Aleut	Eskimo	Inuit	False	1	*I	1209	I	uvaNa	uvaNa	u v ɐ ŋ ɐ	false	7 3 7 4 7	XBYBZ	YBENE	6	6.Y.V 6.B.C 6.E.V 6.N.C 6.E.V	1.5 1.75 1.3 1.75 0.8	uvɐŋɐ	0	3
86	NORTHWEST_ALASKA_INUPIATUN-1-1	NORTHWEST_ALASKA_INUPIATUN	NORTHWEST_ALASKA_INUPIATUN	nort2945	Seward Alaska Inupiatun	Eskimo-Aleut	Eskimo	Inuit	False	1	*I	1209	I	uvaNa	uvaNa	u v ɐ ŋ ɐ	false	7 3 7 4 7	XBYBZ	YBENE	8	8.Y.V 8.B.C 8.E.V 8.N.C 8.E.V	1.5 1.75 1.3 1.75 0.8	uvɐŋɐ	0	3
372	C_YUPIK-1-1	C_YUPIK	C_YUPIK	cent2127	Central Alaskan Yupik	Eskimo-Aleut	Eskimo	Yupik	False	1	*I	1209	I	xw~i	xw~i	xʷ i	false	3 7	AX	GI	2	2.G.C 2.I.V	2.0 1.5	xʷi	0	2
3	ALEUT-30-1	ALEUT	ALEUT	aleu1260	Aleut	Eskimo-Aleut	Aleutic		False	30	*blood	946	BLOOD	amax	amax	ɐ m ɐ x	false	7 4 7 3	XBYN	EMEG	1	1.E.V 1.M.C 1.E.V 1.G.c	1.5 1.75 1.3 0.8	ɐmɐx	0	5
49	YUPIK_SIRENIK-30-1	YUPIK_SIRENIK	YUPIK_SIRENIK	sire1246	Old Sirenik	Eskimo-Aleut	Eskimo		False	30	*blood	946	BLOOD	aT3x	aT3x	ɐ c ə x	false	7 1 7 3	XBYN	ECEG	10	10.E.V 10.C.C 10.E.V 10.G.c	1.5 1.75 1.3 0.8	ɐcəx	0	6
50	YUPIK_SIRENIK-30-2	YUPIK_SIRENIK	YUPIK_SIRENIK	sire1246	Old Sirenik	Eskimo-Aleut	Eskimo		False	30	*blood	946	BLOOD	atix	atix	ɐ t i x	false	7 1 7 3	XBYN	ETIG	10	10.E.V 10.T.C 10.I.V 10.G.c	1.5 1.75 1.3 0.8	ɐtix	0	7
87	INUKTITUT_EASTERN_CANADIAN-30-1	INUKTITUT_EASTERN_CANADIAN	INUKTITUT_EASTERN_CANADIAN	east2534	Eastern Canadian Inuktitut	Eskimo-Aleut	Eskimo	Inuit	False	30	*blood	946	BLOOD	auk	auk	ɐ u k	false	7 7 1	XYN	EYK	3	3.E.V 3.Y.V 3.K.c	1.5 1.3 0.8	ɐuk	0	6
88	INUPIAQ-30-1	INUPIAQ	INUPIAQ	nort2943	North Alaskan Inupiatun	Eskimo-Aleut	Eskimo	Inuit	False	30	*blood	946	BLOOD	auk	auk	ɐ u k	false	7 7 1	XYN	EYK	4	4.E.V 4.Y.V 4.K.c	1.5 1.3 0.8	ɐuk	0	6
