ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	KONDA_2-1-1	KONDA_2	KONDA_2	kond1303	Yaben (Konda)	Konda-Yahadian			False	1	*I	1209	I	neNgi	neNgi	n e ŋ g i	false	4 7 4 1 7	AXMBZ	NENKI	1	1.N.C 1.E.V 1.N.c 1.K.C 1.I.V	2.0 1.5 1.1 1.75 0.8	neŋgi	0	1
2	YAHADIAN-1-1	YAHADIAN	YAHADIAN	yaha1248	Yahadian	Konda-Yahadian			False	1	*I	1209	I	nenegi	nenegi	n e n e g i	false	4 7 4 7 1 7	AXBYBZ	NENEKI	2	2.N.C 2.E.V 2.N.C 2.E.V 2.K.C 2.I.V	2.0 1.5 1.75 1.3 1.75 0.8	nenegi	0	1
3	KONDA_2-30-1	KONDA_2	KONDA_2	kond1303	Yaben (Konda)	Konda-Yahadian			False	30	*blood	946	BLOOD	ua	ua	u ɐ	false	7 7	XZ	YE	1	1.Y.V 1.E.V	1.5 0.8	uɐ	0	2
4	YAHADIAN-30-1	YAHADIAN	YAHADIAN	yaha1248	Yahadian	Konda-Yahadian			False	30	*blood	946	BLOOD	wa	wa	w ɐ	false	6 7	AX	WE	2	2.W.C 2.E.V	2.0 1.5	wɐ	0	3
5	KONDA_2-31-1	KONDA_2	KONDA_2	kond1303	Yaben (Konda)	Konda-Yahadian			False	31	*bone	1394	BONE	toroni	toroni	t o r o n i	false	1 7 5 7 4 7	AXBYBZ	TURUNI	1	1.T.C 1.U.V 1.R.C 1.U.V 1.N.C 1.I.V	2.0 1.5 1.75 1.3 1.75 0.8	toroni	0	4
6	YAHADIAN-31-1	YAHADIAN	YAHADIAN	yaha1248	Yahadian	Konda-Yahadian			False	31	*bone	1394	BONE	truN	truN	t r u ŋ	false	1 5 7 4	ACXN	TRYN	2	2.T.C 2.R.C 2.Y.V 2.N.c	2.0 1.5 1.5 0.8	truŋ	0	5
7	KONDA_2-66-1	KONDA_2	KONDA_2	kond1303	Yaben (Konda)	Konda-Yahadian			False	66	*come	1446	COME	imora	imora	i m o r ɐ	false	7 4 7 5 7	XBYBZ	IMURE	1	1.I.V 1.M.C 1.U.V 1.R.C 1.E.V	1.5 1.75 1.3 1.75 0.8	imorɐ	0	6
8	YAHADIAN-66-1	YAHADIAN	YAHADIAN	yaha1248	Yahadian	Konda-Yahadian			False	66	*come	1446	COME	amo	amo	ɐ m o	false	7 4 7	XBZ	EMU	2	2.E.V 2.M.C 2.U.V	1.5 1.75 0.8	ɐmo	0	7
9	KONDA_2-21-1	KONDA_2	KONDA_2	kond1303	Yaben (Konda)	Konda-Yahadian			False	21	*dog	2009	DOG	ajia	ajia	ɐ dʒ i ɐ	false	7 1 7 7	XBYZ	ETIE	1	1.E.V 1.T.C 1.I.V 1.E.V	1.5 1.75 1.3 0.8	ɐdʒiɐ	0	8
10	YAHADIAN-21-1	YAHADIAN	YAHADIAN	yaha1248	Yahadian	Konda-Yahadian			False	21	*dog	2009	DOG	dia	dia	d i ɐ	false	1 7 7	AXZ	TIE	2	2.T.C 2.I.V 2.E.V	2.0 1.5 0.8	diɐ	0	8
11	KONDA_2-40-1	KONDA_2	KONDA_2	kond1303	Yaben (Konda)	Konda-Yahadian			False	40	*eye	1248	EYE	nuburu	nuburu	n u b u r u	false	4 7 1 7 5 7	AXBYBZ	NYPYRY	1	1.N.C 1.Y.V 1.P.C 1.Y.V 1.R.C 1.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	nuburu	0	9
12	YAHADIAN-40-1	YAHADIAN	YAHADIAN	yaha1248	Yahadian	Konda-Yahadian			False	40	*eye	1248	EYE	ni	ni	n i	false	4 7	AX	NI	2	2.N.C 2.I.V	2.0 1.5	ni	0	10
13	YAHADIAN-40-2	YAHADIAN	YAHADIAN	yaha1248	Yahadian	Konda-Yahadian			False	40	*eye	1248	EYE	di	di	d i	false	1 7	AX	TI	2	2.T.C 2.I.V	2.0 1.5	di	0	11
14	KONDA_2-82-1	KONDA_2	KONDA_2	kond1303	Yaben (Konda)	Konda-Yahadian			False	82	*fire	221	FIRE	ucua	ucua	u ts u ɐ	false	7 2 7 7	XBYZ	YCYE	1	1.Y.V 1.C.C 1.Y.V 1.E.V	1.5 1.75 1.3 0.8	utsuɐ	0	12
15	YAHADIAN-82-1	YAHADIAN	YAHADIAN	yaha1248	Yahadian	Konda-Yahadian			False	82	*fire	221	FIRE	tua	tua	t u ɐ	false	1 7 7	AXZ	TYE	2	2.T.C 2.Y.V 2.E.V	2.0 1.5 0.8	tuɐ	0	12
16	KONDA_2-48-1	KONDA_2	KONDA_2	kond1303	Yaben (Konda)	Konda-Yahadian			False	48	*hand	1277	HAND	erebu	erebu	e r e b u	false	7 5 7 1 7	XBYBZ	EREPY	1	1.E.V 1.R.C 1.E.V 1.P.C 1.Y.V	1.5 1.75 1.3 1.75 0.8	erebu	0	13
17	YAHADIAN-48-1	YAHADIAN	YAHADIAN	yaha1248	Yahadian	Konda-Yahadian			False	48	*hand	1277	HAND	ere	ere	e r e	false	7 5 7	XBZ	ERE	2	2.E.V 2.R.C 2.E.V	1.5 1.75 0.8	ere	0	14
18	KONDA_2-22-1	KONDA_2	KONDA_2	kond1303	Yaben (Konda)	Konda-Yahadian			False	22	*louse	1392	LOUSE	ano	ano	ɐ n o	false	7 4 7	XBZ	ENU	1	1.E.V 1.N.C 1.U.V	1.5 1.75 0.8	ɐno	0	15
19	YAHADIAN-22-1	YAHADIAN	YAHADIAN	yaha1248	Yahadian	Konda-Yahadian			False	22	*louse	1392	LOUSE	no	no	n o	false	4 7	AX	NU	2	2.N.C 2.U.V	2.0 1.5	no	0	15
