ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	BELLA_COOLA-1-1	BELLA_COOLA	BELLA_COOLA	bell1243	Bella Coola	Salishan			False	1	*I	1209	I	nc	nc	n ts	false	4 2	AN	NC	1	1.N.C 1.C.c	2.0 0.8	nts	0	1
100	TILLAMOOK-1-1	TILLAMOOK	TILLAMOOK	till1254	Tillamook	Salishan	Coast Salish		False	1	*I	1209	I	73nc3	73nc3	ʔ ə n ts ə	false	1 7 4 2 7	AXMBZ	HENCE	25	25.H.C 25.E.V 25.N.c 25.C.C 25.E.V	2.0 1.5 1.1 1.75 0.8	ʔəntsə	0	1
214	CLALLAM-1-1	CLALLAM	CLALLAM	clal1241	Clallam	Salishan	Coast Salish	Central Salish	False	1	*I	1209	I	3c	3c	ə ts	false	7 2	XN	EC	3	3.E.V 3.C.c	1.5 0.8	əts	0	1
215	LUSHOOTSEED-1-1	LUSHOOTSEED	LUSHOOTSEED	lush1252	Northern Lushootseed	Salishan	Coast Salish	Central Salish	False	1	*I	1209	I	3ca	3ca	ə ts ɐ	false	7 2 7	XBZ	ECE	9	9.E.V 9.C.C 9.E.V	1.5 1.75 0.8	ətsɐ	0	1
216	NOOKSACK-1-1	NOOKSACK	NOOKSACK	nook1247	Nooksack	Salishan	Coast Salish	Central Salish	False	1	*I	1209	I	anac	anac	ɐ n ɐ ts	false	7 4 7 2	XBYN	ENEC	11	11.E.V 11.N.C 11.E.V 11.C.c	1.5 1.75 1.3 0.8	ɐnɐts	0	1
217	PUGET_SALISH-1-1	PUGET_SALISH	PUGET_SALISH	sout2965	Southern Puget Sound Salish	Salishan	Coast Salish	Central Salish	False	1	*I	1209	I	ad	ad	ɐ d	false	7 1	XN	ET	13	13.E.V 13.T.c	1.5 0.8	ɐd	0	1
218	PUGET_SALISH-1-2	PUGET_SALISH	PUGET_SALISH	sout2965	Southern Puget Sound Salish	Salishan	Coast Salish	Central Salish	False	1	*I	1209	I	C3d	C3d	tʃ ə d	false	1 7 1	AXN	TET	13	13.T.C 13.E.V 13.T.c	2.0 1.5 0.8	tʃəd	0	1
219	PUGET_SALISH-1-3	PUGET_SALISH	PUGET_SALISH	sout2965	Southern Puget Sound Salish	Salishan	Coast Salish	Central Salish	False	1	*I	1209	I	73ca	73ca	ʔ ə ts ɐ	false	1 7 2 7	AXBZ	HECE	13	13.H.C 13.E.V 13.C.C 13.E.V	2.0 1.5 1.75 0.8	ʔətsɐ	0	1
220	PUGET_SALISH-1-4	PUGET_SALISH	PUGET_SALISH	sout2965	Southern Puget Sound Salish	Salishan	Coast Salish	Central Salish	False	1	*I	1209	I	73c3	73c3	ʔ ə ts ə	false	1 7 2 7	AXBZ	HECE	13	13.H.C 13.E.V 13.C.C 13.E.V	2.0 1.5 1.75 0.8	ʔətsə	0	1
221	SAANICH-1-1	SAANICH	SAANICH	stra1244	Northern Straits Salish	Salishan	Coast Salish	Central Salish	False	1	*I	1209	I	3s3	3s3	ə s ə	false	7 3 7	XBZ	ESE	15	15.E.V 15.S.C 15.E.V	1.5 1.75 0.8	əsə	0	1
