ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	AMBAKICH-1-1	AMBAKICH	AMBAKICH	amba1269	Ambakich	Keram	East Keram		False	1	*I	1209	I	5i	5i	ɲ i	false	4 7	AX	NI	1	1.N.C 1.I.V	2.0 1.5	ɲi	0	1
2	AP_MA-1-1	AP_MA	AP_MA	apma1241	Ap Ma	Keram	East Keram		False	1	*I	1209	I	naiN	naiN	n ɐ i ŋ	false	4 7 7 4	AXYN	NEIN	2	2.N.C 2.E.V 2.I.V 2.N.c	2.0 1.5 1.3 0.8	nɐiŋ	0	2
3	AP_MA-1-2	AP_MA	AP_MA	apma1241	Ap Ma	Keram	East Keram		False	1	*I	1209	I	nyapo	nyapo	n j ɐ p o	false	4 6 7 1 7	ACXBZ	NJEPU	2	2.N.C 2.J.C 2.E.V 2.P.C 2.U.V	2.0 1.5 1.5 1.75 0.8	njɐpo	0	3
170	ULWA_PNG-1-1	ULWA_PNG	ULWA_PNG	yaul1241	Ulwa (Papua New Guinea)	Keram	Ulmapo		False	1	*I	1209	I	n3	n3	n ə	false	4 7	AX	NE	5	5.N.C 5.E.V	2.0 1.5	nə	0	1
210	LANGAM-1-1	LANGAM	LANGAM	lang1328	Pondi	Keram	Ulmapo	Mwakai-Pondi	False	1	*I	1209	I	5i	5i	ɲ i	false	4 7	AX	NI	3	3.N.C 3.I.V	2.0 1.5	ɲi	0	1
211	MONGOL-1-1	MONGOL	MONGOL	mong1344	Mwakai	Keram	Ulmapo	Mwakai-Pondi	False	1	*I	1209	I	ani	ani	ɐ n i	false	7 4 7	XBZ	ENI	4	4.E.V 4.N.C 4.I.V	1.5 1.75 0.8	ɐni	0	1
212	MONGOL-1-2	MONGOL	MONGOL	mong1344	Mwakai	Keram	Ulmapo	Mwakai-Pondi	False	1	*I	1209	I	ni	ni	n i	false	4 7	AX	NI	4	4.N.C 4.I.V	2.0 1.5	ni	0	1
4	AMBAKICH-30-1	AMBAKICH	AMBAKICH	amba1269	Ambakich	Keram	East Keram		False	30	*blood	946	BLOOD	sin	sin	s i n	false	3 7 4	AXN	SIN	1	1.S.C 1.I.V 1.N.c	2.0 1.5 0.8	sin	0	4
5	AP_MA-30-1	AP_MA	AP_MA	apma1241	Ap Ma	Keram	East Keram		False	30	*blood	946	BLOOD	sindrre m	sindrre m	s i n d r r e m	false	3 7 4 1 5 5 7 4	AXMBCBYN	SINTRREM	2	2.S.C 2.I.V 2.N.c 2.T.C 2.R.C 2.R.C 2.E.V 2.M.c	2.0 1.5 1.1 1.75 1.5 1.75 1.3 0.8	sindrrem	0	5
171	ULWA_PNG-30-1	ULWA_PNG	ULWA_PNG	yaul1241	Ulwa (Papua New Guinea)	Keram	Ulmapo		False	30	*blood	946	BLOOD	anank3n	anank3n	ɐ n ɐ n k ə n	false	7 4 7 4 1 7 4	XBYMBYN	ENENKEN	5	5.E.V 5.N.C 5.E.V 5.N.c 5.K.C 5.E.V 5.N.c	1.5 1.75 1.3 1.1 1.75 1.3 0.8	ɐnɐnkən	0	8
