ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	KONERAWSCH-1-1	KONERAWSCH	KONERAWSCH	kone1241	Koneraw	Mombum-Koneraw			False	1	*I	1209	I	no	no	n o	false	4 7	AX	NU	1	1.N.C 1.U.V	2.0 1.5	no	0	1
2	MOMBUN-1-1	MOMBUN	MOMBUN	nucl1452	Mombum	Mombum-Koneraw			False	1	*I	1209	I	nu	nu	n u	false	4 7	AX	NY	2	2.N.C 2.Y.V	2.0 1.5	nu	0	1
3	KONERAWSCH-30-1	KONERAWSCH	KONERAWSCH	kone1241	Koneraw	Mombum-Koneraw			False	30	*blood	946	BLOOD	iri	iri	i r i	false	7 5 7	XBZ	IRI	1	1.I.V 1.R.C 1.I.V	1.5 1.75 0.8	iri	0	2
4	MOMBUN-30-1	MOMBUN	MOMBUN	nucl1452	Mombum	Mombum-Koneraw			False	30	*blood	946	BLOOD	iri	iri	i r i	false	7 5 7	XBZ	IRI	2	2.I.V 2.R.C 2.I.V	1.5 1.75 0.8	iri	0	2
5	KONERAWSCH-31-1	KONERAWSCH	KONERAWSCH	kone1241	Koneraw	Mombum-Koneraw			False	31	*bone	1394	BONE	ndra	ndra	n d r ɐ	false	4 1 5 7	ACCZ	NTRE	1	1.N.C 1.T.C 1.R.C 1.E.V	2.0 1.5 1.5 0.8	ndrɐ	0	3
6	MOMBUN-31-1	MOMBUN	MOMBUN	nucl1452	Mombum	Mombum-Koneraw			False	31	*bone	1394	BONE	itex	itex	i t e x	false	7 1 7 3	XBYN	ITEG	2	2.I.V 2.T.C 2.E.V 2.G.c	1.5 1.75 1.3 0.8	itex	0	4
7	KONERAWSCH-51-1	KONERAWSCH	KONERAWSCH	kone1241	Koneraw	Mombum-Koneraw			False	51	*breasts	1402	BREAST	kurren	kurren	k u r r e n	false	1 7 5 5 7 4	AXMBYN	KYRREN	1	1.K.C 1.Y.V 1.R.c 1.R.C 1.E.V 1.N.c	2.0 1.5 1.1 1.75 1.3 0.8	kurren	0	5
8	KONERAWSCH-51-2	KONERAWSCH	KONERAWSCH	kone1241	Koneraw	Mombum-Koneraw			False	51	*breasts	1402	BREAST	abur	abur	ɐ b u r	false	7 1 7 5	XBYN	EPYR	1	1.E.V 1.P.C 1.Y.V 1.R.c	1.5 1.75 1.3 0.8	ɐbur	0	7
9	MOMBUN-51-1	MOMBUN	MOMBUN	nucl1452	Mombum	Mombum-Koneraw			False	51	*breasts	1402	BREAST	opw3x	opw3x	o p w ə x	false	7 1 6 7 3	XBCYN	UPWEG	2	2.U.V 2.P.C 2.W.C 2.E.V 2.G.c	1.5 1.75 1.5 1.3 0.8	opwəx	0	6
10	KONERAWSCH-66-1	KONERAWSCH	KONERAWSCH	kone1241	Koneraw	Mombum-Koneraw			False	66	*come	1446	COME	yuwcyere	yuwcyere	j u w ts j e r e	false	6 7 6 2 6 7 5 7	AXMBCYBZ	JYWCJERE	1	1.J.C 1.Y.V 1.W.c 1.C.C 1.J.C 1.E.V 1.R.C 1.E.V	2.0 1.5 1.1 1.75 1.5 1.3 1.75 0.8	juwtsjere	0	8
11	MOMBUN-66-1	MOMBUN	MOMBUN	nucl1452	Mombum	Mombum-Koneraw			False	66	*come	1446	COME	terer	terer	t e r e r	false	1 7 5 7 5	AXBYN	TERER	2	2.T.C 2.E.V 2.R.C 2.E.V 2.R.c	2.0 1.5 1.75 1.3 0.8	terer	0	9
12	KONERAWSCH-61-1	KONERAWSCH	KONERAWSCH	kone1241	Koneraw	Mombum-Koneraw			False	61	*die	1494	DIE	mogob	mogob	m o g o b	false	4 7 1 7 1	AXBYN	MUKUP	1	1.M.C 1.U.V 1.K.C 1.U.V 1.P.c	2.0 1.5 1.75 1.3 0.8	mogob	0	10
13	MOMBUN-61-1	MOMBUN	MOMBUN	nucl1452	Mombum	Mombum-Koneraw			False	61	*die	1494	DIE	mborowi	mborowi	m b o r o w i	false	4 1 7 5 7 6 7	ACYBYBZ	MPURUWI	2	2.M.C 2.P.C 2.U.V 2.R.C 2.U.V 2.W.C 2.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	mborowi	0	11
14	KONERAWSCH-21-1	KONERAWSCH	KONERAWSCH	kone1241	Koneraw	Mombum-Koneraw			False	21	*dog	2009	DOG	ubui	ubui	u b u i	false	7 1 7 7	XBYZ	YPYI	1	1.Y.V 1.P.C 1.Y.V 1.I.V	1.5 1.75 1.3 0.8	ubui	0	12
15	MOMBUN-21-1	MOMBUN	MOMBUN	nucl1452	Mombum	Mombum-Koneraw			False	21	*dog	2009	DOG	ipwi	ipwi	i p w i	false	7 1 6 7	XBCZ	IPWI	2	2.I.V 2.P.C 2.W.C 2.I.V	1.5 1.75 1.5 0.8	ipwi	0	12
