ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	CADDO-1-1	CADDO	CADDO	cadd1256	Caddo	Caddoan			False	1	*I	1209	I	ci	ci	ts i	false	2 7	AX	CI	2	2.C.C 2.I.V	2.0 1.5	tsi	0	1
41	WICHITA-1-1	WICHITA	WICHITA	wich1260	Wichita	Caddoan	Northern Caddoan		False	1	*I	1209	I	noc7~ih	noc7~ih	n o tsˀ i h	false	4 7 1 7 3	AXBYN	NUTIH	5	5.N.C 5.U.V 5.T.C 5.I.V 5.H.c	2.0 1.5 1.75 1.3 0.8	notsˀih	0	3
138	KITSAI-1-1	KITSAI	KITSAI	kits1249	Kitsai	Caddoan	Northern Caddoan	Pawnee-Kitsai	False	1	*I	1209	I	t	t	t	false	1	A	T	3	3.T.C	2.0	t	0	2
2	CADDO-30-1	CADDO	CADDO	cadd1256	Caddo	Caddoan			False	30	*blood	946	BLOOD	bah7uh	bah7uh	b ɐ h ʔ u h	false	1 7 3 1 7 3	AXMBYN	PEHHYH	2	2.P.C 2.E.V 2.H.c 2.H.C 2.Y.V 2.H.c	2.0 1.5 1.1 1.75 1.3 0.8	bɐhʔuh	0	5
42	WICHITA-30-1	WICHITA	WICHITA	wich1260	Wichita	Caddoan	Northern Caddoan		False	30	*blood	946	BLOOD	wockico	wockico	w o ts k i ts o	false	6 7 2 1 7 2 7	AXMBYBZ	WUCKICU	5	5.W.C 5.U.V 5.C.c 5.K.C 5.I.V 5.C.C 5.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	wotskitso	0	6
139	ARIKARA-30-1	ARIKARA	ARIKARA	arik1262	Arikara	Caddoan	Northern Caddoan	Pawnee-Kitsai	False	30	*blood	946	BLOOD	pat	pat	p ɐ t	false	1 7 1	AXN	PET	1	1.P.C 1.E.V 1.T.c	2.0 1.5 0.8	pɐt	0	4
140	KITSAI-30-1	KITSAI	KITSAI	kits1249	Kitsai	Caddoan	Northern Caddoan	Pawnee-Kitsai	False	30	*blood	946	BLOOD	kw~atu	kw~atu	kʷ ɐ t u	false	1 7 1 7	AXBZ	KETY	3	3.K.C 3.E.V 3.T.C 3.Y.V	2.0 1.5 1.75 0.8	kʷɐtu	0	4
141	PAWNEE-30-1	PAWNEE	PAWNEE	pawn1254	Pawnee	Caddoan	Northern Caddoan	Pawnee-Kitsai	False	30	*blood	946	BLOOD	patu7	patu7	p ɐ t u ʔ	false	1 7 1 7 1	AXBYN	PETYH	4	4.P.C 4.E.V 4.T.C 4.Y.V 4.H.c	2.0 1.5 1.75 1.3 0.8	pɐtuʔ	0	4
3	CADDO-31-1	CADDO	CADDO	cadd1256	Caddo	Caddoan			False	31	*bone	1394	BONE	nahk	nahk	n ɐ h k	false	4 7 3 1	AXLN	NEHK	2	2.N.C 2.E.V 2.H.c 2.K.c	2.0 1.5 1.1 0.8	nɐhk	0	8
43	WICHITA-31-1	WICHITA	WICHITA	wich1260	Wichita	Caddoan	Northern Caddoan		False	31	*bone	1394	BONE	kis	kis	k i s	false	1 7 3	AXN	KIS	5	5.K.C 5.I.V 5.S.c	2.0 1.5 0.8	kis	0	7
142	ARIKARA-31-1	ARIKARA	ARIKARA	arik1262	Arikara	Caddoan	Northern Caddoan	Pawnee-Kitsai	False	31	*bone	1394	BONE	CiS	CiS	tʃ i ʃ	false	1 7 3	AXN	TIS	1	1.T.C 1.I.V 1.S.c	2.0 1.5 0.8	tʃiʃ	0	7
143	KITSAI-31-1	KITSAI	KITSAI	kits1249	Kitsai	Caddoan	Northern Caddoan	Pawnee-Kitsai	False	31	*bone	1394	BONE	kisu	kisu	k i s u	false	1 7 3 7	AXBZ	KISY	3	3.K.C 3.I.V 3.S.C 3.Y.V	2.0 1.5 1.75 0.8	kisu	0	7
144	PAWNEE-31-1	PAWNEE	PAWNEE	pawn1254	Pawnee	Caddoan	Northern Caddoan	Pawnee-Kitsai	False	31	*bone	1394	BONE	kisu7	kisu7	k i s u ʔ	false	1 7 3 7 1	AXBYN	KISYH	4	4.K.C 4.I.V 4.S.C 4.Y.V 4.H.c	2.0 1.5 1.75 1.3 0.8	kisuʔ	0	7
4	CADDO-51-1	CADDO	CADDO	cadd1256	Caddo	Caddoan			False	51	*breasts	1402	BREAST	dant	dant	d ɐ n t	false	1 7 4 1	AXLN	TENT	2	2.T.C 2.E.V 2.N.c 2.T.c	2.0 1.5 1.1 0.8	dɐnt	0	10
44	WICHITA-51-1	WICHITA	WICHITA	wich1260	Wichita	Caddoan	Northern Caddoan		False	51	*breasts	1402	BREAST	ec	ec	e ts	false	7 2	XN	EC	5	5.E.V 5.C.c	1.5 0.8	ets	0	9
145	ARIKARA-51-1	ARIKARA	ARIKARA	arik1262	Arikara	Caddoan	Northern Caddoan	Pawnee-Kitsai	False	51	*breasts	1402	BREAST	et	et	e t	false	7 1	XN	ET	1	1.E.V 1.T.c	1.5 0.8	et	0	9
