ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	MURRINH_PATHA_1-1-1	MURRINH_PATHA_1	MURRINH_PATHA_1	*murrinh_patha_1	Murriny Patha	Southern Daly			False	1	*I	1209	I	Nay	Nay	ŋ ɐ j	false	4 7 6	AXN	NEJ	1	1.N.C 1.E.V 1.J.c	2.0 1.5 0.8	ŋɐj	0	1
2	MURRINH_PATHA_2-1-1	MURRINH_PATHA_2	MURRINH_PATHA_2	murr1258	Murriny Patha	Southern Daly			False	1	*I	1209	I	Nay	Nay	ŋ ɐ j	false	4 7 6	AXN	NEJ	2	2.N.C 2.E.V 2.J.c	2.0 1.5 0.8	ŋɐj	0	1
3	NGENGOMERI-1-1	NGENGOMERI	NGENGOMERI	nang1259	Nangikurrunggurr	Southern Daly			False	1	*I	1209	I	Nayi	Nayi	ŋ ɐ j i	false	4 7 6 7	AXBZ	NEJI	3	3.N.C 3.E.V 3.J.C 3.I.V	2.0 1.5 1.75 0.8	ŋɐji	0	2
4	MURRINH_PATHA_1-30-1	MURRINH_PATHA_1	MURRINH_PATHA_1	*murrinh_patha_1	Murriny Patha	Southern Daly			False	30	*blood	946	BLOOD	kumuluN	kumuluN	k u m u l u ŋ	false	1 7 4 7 5 7 4	AXBYBYN	KYMYLYN	1	1.K.C 1.Y.V 1.M.C 1.Y.V 1.L.C 1.Y.V 1.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	kumuluŋ	0	3
5	MURRINH_PATHA_2-30-1	MURRINH_PATHA_2	MURRINH_PATHA_2	murr1258	Murriny Patha	Southern Daly			False	30	*blood	946	BLOOD	kumuluN	kumuluN	k u m u l u ŋ	false	1 7 4 7 5 7 4	AXBYBYN	KYMYLYN	2	2.K.C 2.Y.V 2.M.C 2.Y.V 2.L.C 2.Y.V 2.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	kumuluŋ	0	3
6	NGENGOMERI-30-1	NGENGOMERI	NGENGOMERI	nang1259	Nangikurrunggurr	Southern Daly			False	30	*blood	946	BLOOD	puty~en	puty~en	p u tʲ e n	false	1 7 1 7 4	AXBYN	PYTEN	3	3.P.C 3.Y.V 3.T.C 3.E.V 3.N.c	2.0 1.5 1.75 1.3 0.8	putʲen	0	4
7	MURRINH_PATHA_1-31-1	MURRINH_PATHA_1	MURRINH_PATHA_1	*murrinh_patha_1	Murriny Patha	Southern Daly			False	31	*bone	1394	BONE	munu	munu	m u n u	false	4 7 4 7	AXBZ	MYNY	1	1.M.C 1.Y.V 1.N.C 1.Y.V	2.0 1.5 1.75 0.8	munu	0	5
8	MURRINH_PATHA_2-31-1	MURRINH_PATHA_2	MURRINH_PATHA_2	murr1258	Murriny Patha	Southern Daly			False	31	*bone	1394	BONE	murnu	murnu	m u r n u	false	4 7 5 4 7	AXMBZ	MYRNY	2	2.M.C 2.Y.V 2.R.c 2.N.C 2.Y.V	2.0 1.5 1.1 1.75 0.8	murnu	0	5
9	NGENGOMERI-31-1	NGENGOMERI	NGENGOMERI	nang1259	Nangikurrunggurr	Southern Daly			False	31	*bone	1394	BONE	ami	ami	ɐ m i	false	7 4 7	XBZ	EMI	3	3.E.V 3.M.C 3.I.V	1.5 1.75 0.8	ɐmi	0	6
10	MURRINH_PATHA_1-51-1	MURRINH_PATHA_1	MURRINH_PATHA_1	*murrinh_patha_1	Murriny Patha	Southern Daly			False	51	*breasts	1402	BREAST	Napulu	Napulu	ŋ ɐ p u l u	false	4 7 1 7 5 7	AXBYBZ	NEPYLY	1	1.N.C 1.E.V 1.P.C 1.Y.V 1.L.C 1.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	ŋɐpulu	0	7
